src_idx,dst_idx,t,weight
377,1103,10,0.7021046612741277
377,1374,10,0.6296636008710534
377,1799,10,0.7679867892781376
377,2139,10,0.7001032370957142
377,2183,10,0.9224485935943472
380,459,10,0.3893302351915972
380,519,10,0.6404967877680449
380,1436,10,0.3734084301930497
380,1568,10,0.3858252949634481
380,1603,10,0.669073252492245
380,1909,10,0.4533479898253499
380,2174,10,0.5586540973309861
380,2304,10,0.4537074951105673
382,527,10,0.6679628204333289
382,528,10,0.3867707598621055
382,751,10,0.7168615868878729
382,754,10,0.9281414894828274
382,802,10,0.6518305546784576
382,835,10,0.9533702014567962
382,1171,10,0.6721286022002528
382,1280,10,0.5885094966160421
382,1504,10,0.8173236041189027
382,1536,10,0.94609421657834
382,1549,10,0.9400428331051026
382,1710,10,0.9459606757126868
382,2060,10,0.5314006378749597
382,2183,10,0.5352505905161861
382,2272,10,0.973656499577516
382,2441,10,0.8915768379564871
382,2531,10,0.9590559731279472
383,595,10,0.4234924673197236
383,618,10,0.4991842781979156
383,761,10,0.6536393226684385
383,762,10,0.4601867416407055
383,833,10,0.233820726177706
383,915,10,0.3677895511042846
383,1083,10,0.3333256357413091
383,1109,10,0.4571836476852403
383,1171,10,0.3282464949120857
383,1361,10,0.6529545072580484
383,1405,10,0.4275987011172106
383,1467,10,0.429423764799574
383,1568,10,0.3455467894907726
383,1614,10,0.5853603350785528
383,1621,10,0.6184360866121735
383,1683,10,0.6128000746922471
383,1712,10,0.4151808738522749
383,1743,10,0.6103562496670447
383,1796,10,0.4612397748626248
383,1797,10,0.3302869598957906
383,2041,10,0.3626875247449065
383,2106,10,0.4070663593692624
383,2138,10,0.4083122745869074
383,2174,10,0.4571941246397359
383,2183,10,0.6407588389240866
383,2219,10,0.5501512827211377
383,2246,10,0.4224264200512176
383,2331,10,0.5663447504450251
383,2424,10,0.6211263678381843
391,432,10,0.3767423644961299
391,526,10,0.6338602057473509
391,567,10,0.8799974756765369
391,596,10,0.645655120455479
391,829,10,0.8105547582101693
391,872,10,0.8662258750761808
391,1021,10,0.6359992506105725
391,1111,10,0.8950775669575346
391,1239,10,0.4925691995138508
391,1478,10,0.8995364711547867
391,1540,10,0.9124098004146716
391,1575,10,0.7950977849185972
391,1658,10,0.4343397728229134
391,1871,10,0.72741432586655
391,1873,10,0.429618305443273
391,1978,10,0.4364468099371931
391,1997,10,0.912806481782791
391,2104,10,0.8627895396674927
391,2181,10,0.4195719108267257
391,2283,10,0.6261761433627574
391,2519,10,0.6323031521069576
400,1568,10,0.600362602145409
400,1909,10,0.732117742359675
409,460,10,0.8534351454208614
409,606,10,0.9288888153588876
409,753,10,0.6405842070402757
409,881,10,0.9383438207025911
409,939,10,0.6952983101922788
409,955,10,0.6341208806981441
409,1029,10,0.8942531650201951
409,1053,10,0.8180239209853343
409,1466,10,0.8965838433747856
409,1568,10,0.6332236818926755
409,1738,10,0.8887424476282009
409,1784,10,0.6264682044275517
409,1852,10,0.4718882071005443
409,1871,10,0.8142411390400516
409,2002,10,0.5531572980288869
409,2210,10,0.8681738634446842
409,2304,10,0.5407972112514108
409,2394,10,0.4659593248412947
409,2483,10,0.8797767961031457
411,608,10,0.6508579809000531
411,621,10,0.8348286128553212
411,961,10,0.9745086300591062
411,984,10,0.5938858070929621
411,1109,10,0.6706532551995369
411,1280,10,0.9693077005080752
411,1600,10,0.6025106377426686
411,1615,10,0.9790449166281155
411,1796,10,0.6414767900496677
411,1830,10,0.5027512803326316
411,2105,10,0.561527482746958
411,2106,10,0.6511119370559612
411,2183,10,0.934827116345946
413,595,10,0.428978625029337
413,762,10,0.4750160595759182
413,1274,10,0.4529243365408256
413,1568,10,0.3359763947727356
413,1743,10,0.6013736230308773
413,2106,10,0.4135916878127861
413,2183,10,0.6429729664514565
416,1568,10,0.6271632995689056
416,2304,10,0.5554429572397936
418,2262,10,0.8423250107273194
422,608,10,0.6335201179199875
422,841,10,0.9793508448855086
422,936,10,0.9310827287855836
422,1126,10,0.9724561344776794
422,1137,10,0.842852641735537
422,1338,10,0.6632570853223394
422,1615,10,0.9793044213602624
422,1650,10,0.8512355631171584
422,1707,10,0.875585369681257
422,1730,10,0.5788281447123788
422,1778,10,0.939357770089371
422,1845,10,0.8305083883696146
422,1871,10,0.8342485388004006
422,1980,10,0.5437044730013783
422,2092,10,0.904034295771163
422,2134,10,0.9024748066906446
422,2184,10,0.8417862688324245
422,2289,10,0.8340227854064333
422,2495,10,0.6287028580046495
425,459,10,0.6405407121046971
425,1101,10,0.6409640881422608
425,1171,10,0.6315696960133536
427,584,10,0.9781832249302542
427,705,10,0.9600218361951492
427,727,10,0.5877520857082261
427,1075,10,0.6608241900155243
427,1724,10,0.4923278649018596
427,1744,10,0.976737823529122
427,2280,10,0.866012913860074
427,2304,10,0.6399989432116814
427,2315,10,0.9729281348574712
432,915,10,0.3249820699499291
432,2183,10,0.6229775899192546
437,513,10,0.6325979809646584
437,1307,10,0.6230343501744744
437,1657,10,0.8956200923807763
441,1568,10,0.6662808529605413
441,1959,10,0.5241023231074936
441,2304,10,0.5421871483437861
441,2428,10,0.666013766323744
449,608,10,0.3247316018481005
449,1230,10,0.6638210335742023
449,1467,10,0.3605813010370584
449,1568,10,0.4202431873000364
449,2106,10,0.3252186657762211
449,2183,10,0.5888057669692878
450,1492,10,0.9594986814945324
450,2138,10,0.6458591683103627
451,1109,10,0.4239758813341855
451,1568,10,0.4129657790956823
451,1743,10,0.6628797062616183
451,2183,10,0.5980624433901022
452,2304,10,0.6381083198130056
453,589,10,0.6467247025243302
453,595,10,0.6681698939557174
453,627,10,0.5642835409218507
453,746,10,0.3990981945218877
453,761,10,0.9380955331705212
453,795,10,0.6731034551660889
453,833,10,0.589114944666649
453,869,10,0.5800511132391727
453,870,10,0.4962750842770234
453,884,10,0.6688563377266912
453,915,10,0.668702101254574
453,971,10,0.6281413498528319
453,972,10,0.6722638981397293
453,1075,10,0.5598573534294968
453,1109,10,0.6238875565712773
453,1116,10,0.3606777965525399
453,1436,10,0.5908081314186304
453,1467,10,0.6650738427314246
453,1479,10,0.6107213007874696
453,1586,10,0.5755684453455556
453,1683,10,0.9743216386762928
453,1796,10,0.5531971272099395
453,1871,10,0.5801281858456524
453,2052,10,0.8803528974035694
453,2116,10,0.646693799503452
453,2121,10,0.6021864962894735
453,2138,10,0.6724578794196436
453,2183,10,0.8632965136554782
453,2228,10,0.8205913563721272
453,2246,10,0.6686276345660043
453,2394,10,0.8536065114785412
453,2448,10,0.5718253366979533
458,1871,10,0.8570735991335346
458,2106,10,0.6227300683655265
458,2183,10,0.9402529544016616
459,519,10,0.5846793434161562
459,556,10,0.5276773804301472
459,809,10,0.672928441532363
459,1022,10,0.4052910104115726
459,1101,10,0.4623990279635223
459,1171,10,0.4620160701194192
459,1381,10,0.3530339908005645
459,1436,10,0.598803193822893
459,1509,10,0.5201338672866062
459,1533,10,0.3566153792211031
459,1568,10,0.4623553357168422
459,1605,10,0.4161214939888374
459,1618,10,0.6720242370221964
459,1702,10,0.6418838458373171
459,1817,10,0.6458574335365587
459,1871,10,0.6349252287548806
459,1909,10,0.6299970479642498
459,2108,10,0.6351131703001304
459,2183,10,0.4174504495727438
459,2261,10,0.6504692291968293
459,2270,10,0.4908419924157762
460,606,10,0.942905060003872
460,758,10,0.5005912528948617
460,881,10,0.8594584763156513
460,949,10,0.6850428834015418
460,955,10,0.5456464079793549
460,1053,10,0.9404971929981024
460,1466,10,0.8930182209914863
460,1738,10,0.7716830213263417
460,1784,10,0.5233745047884996
460,1871,10,0.5638569284367394
460,2210,10,0.9289342894577648
460,2483,10,0.7438221317693221
462,527,10,0.9134869798713822
462,595,10,0.5103860674501739
462,608,10,0.4724496487798397
462,871,10,0.9687059266377318
462,915,10,0.3925143101859794
462,1022,10,0.8688028521153196
462,1381,10,0.8223757138927356
462,1509,10,0.9510046415398056
462,1568,10,0.6120127522971028
462,1618,10,0.9085601377209002
462,1692,10,0.5441218267074552
462,1702,10,0.7985867910843962
462,1712,10,0.4911809131634057
462,1817,10,0.85778178564925
462,1826,10,0.8107892135745235
462,2106,10,0.4731592259894832
462,2108,10,0.974643782053914
462,2183,10,0.8569723850240357
463,1075,10,0.9331544165988778
463,1109,10,0.5263620232965582
463,1568,10,0.6592336127769576
463,2138,10,0.3573120200466811
463,2183,10,0.7485796946285042
463,2304,10,0.3738605961801116
472,1736,10,0.7406716110754299
481,1171,10,0.4598410233212812
481,1747,10,0.8061894607688529
488,1093,10,0.9798942773685596
488,1222,10,0.8843029398425151
488,2185,10,0.8970258653294453
488,2241,10,0.6721993874635326
488,2531,10,0.9797068248566914
491,2183,10,0.6602972041089311
493,519,10,0.6452311872047909
493,528,10,0.6600423189691584
493,994,10,0.7733625063954099
493,1511,10,0.9293459887370318
493,1797,10,0.5389450957243113
493,2304,10,0.5940113374485824
493,2317,10,0.9690336917669232
493,2409,10,0.5303802161067253
493,2531,10,0.5707385378292684
494,1101,10,0.5085357968790587
494,1171,10,0.4910230487600015
509,1909,10,0.9402104613194522
509,2117,10,0.9040691881375276
509,2241,10,0.5981140421988407
509,2464,10,0.6087744364024273
510,1109,10,0.4105996424435493
510,2183,10,0.5905320130652412
510,2304,10,0.4970007709247854
514,1110,10,0.8212174274643159
515,871,10,0.910416551555682
515,1022,10,0.9485392513643104
515,1381,10,0.9211860109503388
515,1509,10,0.9799492219711324
515,1618,10,0.8026780332195226
515,2108,10,0.9264842029036398
515,2183,10,0.9221415517989908
515,2233,10,0.6644198360584285
516,795,10,0.4551775128769456
516,1467,10,0.4623953026927964
516,1769,10,0.4621451040136438
519,528,10,0.526996240923871
519,767,10,0.4638204720643462
519,802,10,0.6434189016546819
519,884,10,0.5877625128077213
519,994,10,0.9294792781304784
519,1002,10,0.9361769791268582
519,1011,10,0.9277971562113936
519,1065,10,0.7697547157037506
519,1171,10,0.595386143625544
519,1405,10,0.4549098169125771
519,1511,10,0.5109924059310504
519,1549,10,0.8592392154010674
519,1568,10,0.5808047297644834
519,1603,10,0.9132286446469584
519,1685,10,0.5309151234972987
519,1743,10,0.6917104799184898
519,1797,10,0.8929197732534518
519,1858,10,0.9404938851185816
519,1871,10,0.6698931039016459
519,1909,10,0.7117014269895722
519,2117,10,0.8452087328808385
519,2174,10,0.8328503745413592
519,2304,10,0.6122180081148321
524,655,10,0.5129173542776472
524,833,10,0.5188616743558498
524,1075,10,0.6897204578026419
524,1678,10,0.976958755877304
524,2183,10,0.9173414349477816
526,567,10,0.6638933856139534
526,596,10,0.4563832957915203
526,829,10,0.5034010970025398
526,872,10,0.6589781562759274
526,964,10,0.3652051536460556
526,1111,10,0.6446006736526909
526,1239,10,0.4036767186242426
526,1478,10,0.6216856711599019
526,1540,10,0.6723299371966065
526,1575,10,0.6174019580036271
526,1658,10,0.3710983419907505
526,1871,10,0.5932294974781879
526,1873,10,0.3683687583766276
526,1978,10,0.3723126926934034
526,1997,10,0.6723886141453206
526,2104,10,0.56940212205716
526,2283,10,0.4617208854083672
526,2519,10,0.5402498794544969
527,542,10,0.8518992244611823
527,595,10,0.5759314438100386
527,621,10,0.909575261986748
527,751,10,0.9400601368144164
527,754,10,0.8452642897626669
527,871,10,0.8688426876700142
527,880,10,0.463709395244519
527,918,10,0.8909849275895734
527,972,10,0.5541948123101794
527,1022,10,0.913332456035124
527,1059,10,0.5550004294168744
527,1075,10,0.8505976168153561
527,1171,10,0.4837196194661017
527,1195,10,0.8562202664189167
527,1245,10,0.6218459873907458
527,1280,10,0.9305298242267908
527,1381,10,0.8882281774214817
527,1405,10,0.610399643281139
527,1467,10,0.5853301034119431
527,1504,10,0.9224269409827002
527,1509,10,0.9404924046480694
527,1536,10,0.8176788375653854
527,1549,10,0.620855474218351
527,1568,10,0.5063863900121529
527,1596,10,0.6279985861253835
527,1615,10,0.91175560776325
527,1618,10,0.7628787333717879
527,1621,10,0.8837289864717742
527,1679,10,0.4828267848325189
527,1702,10,0.6308768536808474
527,1710,10,0.8179209618908777
527,1712,10,0.5629151616771643
527,1731,10,0.8378517395579725
527,1743,10,0.8738939324652222
527,1817,10,0.7114180743463561
527,1826,10,0.881415599145781
527,1871,10,0.885088475784969
527,1877,10,0.4803784391615366
527,1945,10,0.8758513169533602
527,1952,10,0.9072928402412148
527,2005,10,0.8179598357750439
527,2086,10,0.6029879849127844
527,2106,10,0.5503432443989836
527,2108,10,0.8848207010216064
527,2138,10,0.5522660642258337
527,2183,10,0.8872018017034748
527,2219,10,0.7981830468691845
527,2233,10,0.6468652297241421
527,2241,10,0.3692335186057474
527,2272,10,0.7393670399456971
527,2324,10,0.9402886531548884
527,2423,10,0.7770334945626233
527,2424,10,0.8457127561435169
527,2441,10,0.8826062241812895
527,2493,10,0.6111810970876805
527,2531,10,0.5171565662524829
528,677,10,0.4429036793262145
528,694,10,0.5146076170034698
528,710,10,0.4508296129252016
528,802,10,0.3518286308417273
528,828,10,0.6509410615061147
528,977,10,0.6546064646924628
528,994,10,0.602180113943074
528,1031,10,0.4380729724823705
528,1067,10,0.4442402354360764
528,1139,10,0.4176973740002203
528,1171,10,0.2438939750626096
528,1184,10,0.6667783156152769
528,1258,10,0.5663558382093112
528,1326,10,0.5285710415969136
528,1511,10,0.6063462755699559
528,1549,10,0.3874473112005631
528,1632,10,0.5869807256180459
528,1797,10,0.4671080031843547
528,1830,10,0.3626754334199412
528,1953,10,0.3428418930404049
528,1998,10,0.6420396296278779
528,2117,10,0.3625455407703344
528,2211,10,0.5885651045732161
528,2223,10,0.617008275418021
528,2256,10,0.672221666596677
528,2304,10,0.4428417683445265
528,2464,10,0.5981254151233594
528,2493,10,0.394987595421297
528,2531,10,0.492034298637721
542,595,10,0.4144371028176198
542,754,10,0.9799687772511052
542,871,10,0.9791225713441642
542,1109,10,0.5380304977936708
542,1171,10,0.6456620616996247
542,1230,10,0.9796337745878936
542,1381,10,0.7019072565333188
542,1467,10,0.4318245591116945
542,1596,10,0.5259190859329144
542,1618,10,0.9629862977399468
542,1731,10,0.9389861249560628
542,1797,10,0.806839305796658
542,1817,10,0.9167414853834304
542,1826,10,0.6871232972795696
542,1871,10,0.975903787158002
542,1877,10,0.8104740497785611
542,1952,10,0.9658017087321736
542,1986,10,0.6921594247423452
542,2106,10,0.3701130863649351
542,2138,10,0.3733182403942668
542,2493,10,0.8701316792361101
542,2495,10,0.3576252345687614
542,2531,10,0.8350279415984705
550,1171,10,0.5149916032621425
556,775,10,0.6726624641295026
556,1101,10,0.5285334308280631
556,1171,10,0.5102076112398792
556,1381,10,0.9210842056189702
556,1509,10,0.979943949601353
556,1568,10,0.5334366012723641
556,1582,10,0.8639441236577057
556,1903,10,0.9793900110674468
556,2138,10,0.5706357378596303
556,2183,10,0.922085283000472
559,1953,10,0.762410117302391
562,2041,10,0.664757995702285
562,2106,10,0.6731097975255538
562,2109,10,0.8597494945360135
565,1200,10,0.9553747670760964
566,1171,10,0.4692760911831509
566,1568,10,0.4949418333374946
566,2527,10,0.9019454155649644
567,596,10,0.6373180765446467
567,829,10,0.6149306012597796
567,872,10,0.979337683273802
567,964,10,0.6528956454829752
567,1021,10,0.6617800020394502
567,1111,10,0.9152368857382276
567,1239,10,0.6339865356711201
567,1478,10,0.8502345415404933
567,1540,10,0.9735557789609408
567,1575,10,0.932294488659491
567,1658,10,0.5993569098931225
567,1871,10,0.9285065960226332
567,1873,10,0.5963146957504526
567,1978,10,0.6007045037497358
567,1997,10,0.973357005566856
567,2104,10,0.7439138991461709
567,2183,10,0.6169777742630435
567,2283,10,0.6689619307369954
567,2519,10,0.8725646471444194
576,924,10,0.4566873393746701
576,969,10,0.4346330407171797
576,2194,10,0.3408542369441607
576,2397,10,0.4617243265823408
580,2138,10,0.539657261565368
580,2183,10,0.506704915628711
584,705,10,0.9704818923840692
584,727,10,0.5375749638433914
584,1229,10,0.9776983055798368
584,1724,10,0.5443409350436016
584,1744,10,0.9697572426860558
584,1950,10,0.9765540948832748
584,2315,10,0.9784235376875028
586,2138,10,0.5574037745833785
586,2183,10,0.9148181771444652
589,595,10,0.4565628607348333
589,608,10,0.4489686306370999
589,795,10,0.4419767355005288
589,833,10,0.3265914145704599
589,834,10,0.6322369682306516
589,915,10,0.4264289730184347
589,971,10,0.4606686240308987
589,1109,10,0.459913646898141
589,1232,10,0.6663164540747302
589,1245,10,0.385423679704972
589,1308,10,0.6229526929411678
589,1467,10,0.4587430810032499
589,1568,10,0.2572141138925063
589,1615,10,0.6718584244726349
589,1616,10,0.4285896558243808
589,1731,10,0.4974785926737141
589,1796,10,0.4382008472230755
589,1817,10,0.3631511600071488
589,1831,10,0.5877716902875911
589,1871,10,0.5334732500621429
589,1909,10,0.4629736545204312
589,1945,10,0.5217859744231353
589,1952,10,0.564013340470288
589,1971,10,0.4832451946052501
589,2005,10,0.6590799801818861
589,2020,10,0.3981538073645196
589,2093,10,0.4400041821310381
589,2106,10,0.4491319594967952
589,2123,10,0.292780974499867
589,2134,10,0.5977937888637369
589,2183,10,0.6408277755761226
589,2246,10,0.456137599164474
589,2448,10,0.3095615004683961
589,2495,10,0.4465981541876998
595,608,10,0.4608252498871836
595,621,10,0.5028958691313636
595,627,10,0.4518542336059086
595,746,10,0.3175164245781496
595,761,10,0.6633234902048867
595,762,10,0.6187449145099052
595,795,10,0.4579236644465203
595,833,10,0.3743165363249988
595,834,10,0.5876285566278998
595,841,10,0.6564712802925275
595,852,10,0.4043657895065862
595,871,10,0.4377106306828513
595,915,10,0.4493674459682599
595,971,10,0.44852129771015
595,1022,10,0.6556051155387568
595,1065,10,0.3744098228284717
595,1075,10,0.4450108586266249
595,1083,10,0.4339528711385207
595,1098,10,0.4509401679700182
595,1109,10,0.4465229586109865
595,1116,10,0.2935267340402399
595,1123,10,0.4334530304320655
595,1134,10,0.4596806053430533
595,1230,10,0.4306013083426204
595,1274,10,0.4549508848947515
595,1280,10,0.6381009468114242
595,1286,10,0.4475549856587253
595,1381,10,0.6670650487609228
595,1405,10,0.3209580886305564
595,1444,10,0.6721264731910046
595,1467,10,0.4621450022284903
595,1509,10,0.6014018191150294
595,1533,10,0.41354132949664
595,1615,10,0.6566488103496201
595,1616,10,0.4506704359571681
595,1683,10,0.6731370101328102
595,1692,10,0.4608942383213331
595,1712,10,0.4619784704436196
595,1715,10,0.4167108047495471
595,1743,10,0.4449669583144994
595,1749,10,0.3689524164235237
595,1769,10,0.4612374790804424
595,1771,10,0.6235785587411077
595,1796,10,0.4092863379672732
595,1802,10,0.4475511110436969
595,1803,10,0.6450570612085191
595,1871,10,0.4617011183725819
595,1909,10,0.3857702991080986
595,1945,10,0.4478246590744625
595,2005,10,0.6724843769598329
595,2020,10,0.3558847498181376
595,2041,10,0.4473334061548767
595,2072,10,0.3885504985195484
595,2086,10,0.3096504669879348
595,2093,10,0.4569670000614432
595,2106,10,0.4608812022857942
595,2108,10,0.4612889587997387
595,2116,10,0.4251987188641591
595,2121,10,0.4357547343812191
595,2183,10,0.6198162305184788
595,2184,10,0.4689166262739542
595,2228,10,0.5979401526271245
595,2233,10,0.6341480364529998
595,2246,10,0.4623924751785174
595,2324,10,0.6065103820046518
595,2368,10,0.6244199663974935
595,2388,10,0.462251465805114
595,2495,10,0.4599435669185243
596,829,10,0.5687212992829375
596,872,10,0.6282712650981126
596,1111,10,0.6430463819027941
596,1239,10,0.3621621464059625
596,1540,10,0.6580800319313994
596,1575,10,0.5788046097176621
596,1658,10,0.3219128925934941
596,1730,10,0.3622827138420293
596,1871,10,0.5343395033947452
596,1873,10,0.318634426228451
596,1978,10,0.323375326396262
596,1997,10,0.6583265815514441
596,2104,10,0.6110541186767673
596,2181,10,0.288677566178551
596,2519,10,0.4686364380087994
597,1171,10,0.3533590116506416
597,1722,10,0.6116411640448113
597,1912,10,0.4329927933788701
597,2183,10,0.6320861307893515
597,2536,10,0.5452832331375822
606,753,10,0.555534002588296
606,758,10,0.3587682268501411
606,881,10,0.9553903845761172
606,939,10,0.6122412448489601
606,949,10,0.4832044738223727
606,955,10,0.6325316932813141
606,1029,10,0.9679530555415968
606,1053,10,0.9041781714667096
606,1466,10,0.9396413908418476
606,1738,10,0.8891025346651212
606,1784,10,0.6190502700675183
606,1871,10,0.7612108887952614
606,2210,10,0.9338049844544944
606,2483,10,0.8726490847256172
608,621,10,0.4642790067608047
608,634,10,0.6452671852288105
608,699,10,0.6731997407144542
608,795,10,0.4616568122650689
608,841,10,0.6419372936881101
608,870,10,0.3281845787623663
608,871,10,0.394043801357047
608,911,10,0.6332673009897002
608,915,10,0.4568258159181088
608,936,10,0.5307260035143089
608,971,10,0.437722170084406
608,972,10,0.4623610846142161
608,1022,10,0.6407638199548834
608,1075,10,0.4048815177346355
608,1083,10,0.4456424167919435
608,1098,10,0.4578406527316588
608,1126,10,0.6001958552754693
608,1230,10,0.386463980194014
608,1232,10,0.6239861681777348
608,1280,10,0.6182373042171853
608,1381,10,0.6573160266341012
608,1405,10,0.2924170108715097
608,1467,10,0.4593050029077219
608,1509,10,0.5744085512531995
608,1615,10,0.6421788332119059
608,1692,10,0.456250006352997
608,1712,10,0.4620328798744639
608,1715,10,0.3987655529737979
608,1730,10,0.2942838223727224
608,1764,10,0.6356519474296557
608,1769,10,0.4569646404371443
608,1803,10,0.6269774705983179
608,1871,10,0.419729351162013
608,1909,10,0.3417285966607921
608,2005,10,0.6727530766433328
608,2096,10,0.4914815013936653
608,2106,10,0.46239949311087
608,2108,10,0.4192865938211539
608,2134,10,0.5218407651108388
608,2138,10,0.4623880438366141
608,2183,10,0.602693221199044
608,2233,10,0.6506203555413904
608,2495,10,0.4623021915182385
618,964,10,0.6520810084931338
618,1031,10,0.4577977879780999
618,1101,10,0.6451598162873792
618,1109,10,0.4321364383567033
618,1171,10,0.6431595183527066
618,1361,10,0.8501981361778376
618,1405,10,0.6176770086165115
618,1568,10,0.6455047760101408
618,1743,10,0.9107621223087808
618,1799,10,0.8863515437143064
618,2183,10,0.6189087155147501
618,2304,10,0.4420724032650883
618,2501,10,0.5843426847179455
621,802,10,0.4802549871124287
621,1075,10,0.9372120686544376
621,1134,10,0.5484042622208536
621,1381,10,0.8132491117680747
621,1405,10,0.6712370079782181
621,1436,10,0.939669304747472
621,1509,10,0.946863742968539
621,1596,10,0.5927854721021687
621,1615,10,0.8577490560416693
621,1618,10,0.9146413127560936
621,1621,10,0.97594814880283
621,1632,10,0.5532958271488516
621,1710,10,0.9473798734234348
621,1797,10,0.7070378929740422
621,1817,10,0.8641760883575111
621,1945,10,0.9735374064812912
621,1968,10,0.7814531050074984
621,1986,10,0.7951738867541074
621,2183,10,0.8503029527763938
621,2441,10,0.975629347814473
621,2495,10,0.4541546527858334
621,2531,10,0.7294079066007421
627,802,10,0.5281995781487558
627,1109,10,0.5659834177355614
627,1568,10,0.6421266857699326
627,1796,10,0.6321655690200862
627,1797,10,0.7696292671920265
627,2183,10,0.8021547174486025
634,757,10,0.6048943871793883
634,1109,10,0.5967519184857152
634,1129,10,0.533083892753296
634,1323,10,0.6141408120962754
634,1411,10,0.8471723140071065
634,1467,10,0.637395048087394
634,1796,10,0.5279327893264506
634,2041,10,0.6408961263147929
634,2106,10,0.6452209300556744
634,2238,10,0.9053486313662614
634,2246,10,0.6410011148071089
637,802,10,0.5967402682458687
637,968,10,0.9768737531462875
637,1338,10,0.5589664583913397
637,1367,10,0.9650217198139568
637,1475,10,0.9264721185195224
637,1735,10,0.537096547075531
637,1980,10,0.7239775879038622
637,2014,10,0.9650983109341712
637,2034,10,0.7236692294724096
637,2522,10,0.9781659041187166
644,1467,10,0.3798342462940556
644,1871,10,0.6629206383706976
655,1075,10,0.6454025324641905
655,1568,10,0.4307515636563561
655,1678,10,0.5461544853054477
655,2183,10,0.5723515268208846
656,2347,10,0.8942525988933324
667,740,10,0.3438397733276346
667,2106,10,0.2449680381634658
668,1440,10,0.5866529662756099
668,1511,10,0.5918305533346871
668,1579,10,0.8621990748324172
677,1171,10,0.6643378990441662
677,1568,10,0.657398764979007
677,1715,10,0.4138191207764162
677,2304,10,0.5700599214402341
679,2138,10,0.4359574373508723
682,1909,10,0.694501308993139
688,1411,10,0.9237908233244122
691,1294,10,0.764528902049328
692,1171,10,0.3997800989186869
694,802,10,0.6731898888113906
694,1796,10,0.3493639136845431
696,753,10,0.6162731773163781
696,869,10,0.5967275258525634
696,870,10,0.532188684594107
696,939,10,0.6122270070323742
696,971,10,0.5646840928588176
696,1381,10,0.8674802089014888
696,1596,10,0.5684634075543773
696,1852,10,0.7548324325775465
696,2052,10,0.7925403989112463
696,2106,10,0.6355086963775881
697,1116,10,0.4059099987304416
697,1171,10,0.3184722435436712
697,1586,10,0.4620412933306922
697,2106,10,0.4133744900092279
697,2183,10,0.6429070683882682
699,1230,10,0.5633502140480946
699,1467,10,0.6687620379372011
699,1769,10,0.6653768264409758
699,1871,10,0.6117488601664531
699,1879,10,0.9026169632571326
699,2106,10,0.673199877603916
699,2183,10,0.8777472291052483
705,1724,10,0.6529020699615519
705,1744,10,0.9403944905464394
705,2315,10,0.9768297666414896
708,2218,10,0.9109740244435808
708,2304,10,0.5772381820463618
710,802,10,0.4097272857776429
710,2453,10,0.6730817774621233
721,1171,10,0.6472547699024919
721,1436,10,0.9303782128095996
721,1467,10,0.4274299168022343
721,1568,10,0.6563991319738067
721,1953,10,0.947842543119798
721,2183,10,0.7597218575410446
727,1744,10,0.6506449227926387
727,2280,10,0.8865885503599086
727,2304,10,0.5508916032850947
731,955,10,0.5335463819399873
731,1466,10,0.8642127858568591
734,1712,10,0.6378100827278632
735,1171,10,0.668698041584556
735,2183,10,0.659804976247074
740,2106,10,0.6730330157949904
740,2183,10,0.8852442945715304
746,1075,10,0.6459970311418675
746,1171,10,0.4292882596031935
746,1467,10,0.3285034790208301
746,1568,10,0.438033523039071
746,1683,10,0.4555286537639158
746,1796,10,0.4374672712102436
746,2106,10,0.2892507137387561
746,2121,10,0.4116807659245128
746,2183,10,0.5579574455187183
746,2228,10,0.588336662946094
746,2495,10,0.281226595780549
747,1171,10,0.4893318391674496
747,1568,10,0.5138563250230215
747,1871,10,0.9111061733164276
747,2174,10,0.6816583151162897
747,2183,10,0.9296693854460472
751,754,10,0.8935845709411775
751,802,10,0.3620105654019345
751,835,10,0.8523377816701047
751,871,10,0.9164768985082796
751,915,10,0.4977528270896617
751,1280,10,0.9649039207973712
751,1467,10,0.6009800822630886
751,1536,10,0.8665178156645071
751,1549,10,0.6675682021802104
751,1621,10,0.9307634458700982
751,1986,10,0.8876696319966422
751,2060,10,0.6705129436825354
751,2233,10,0.6520294709690554
751,2272,10,0.788661908085004
751,2531,10,0.563713467595971
753,881,10,0.7108606438939173
753,939,10,0.9396382614551688
753,955,10,0.5369570159386962
753,971,10,0.6148178719797573
753,1381,10,0.8578030344817344
753,1466,10,0.5637118375463277
753,1568,10,0.5395092671415473
753,1596,10,0.61235751173308
753,1738,10,0.7413991599972214
753,1784,10,0.5557111213740253
753,1852,10,0.8768495576741873
753,1871,10,0.9095019579057696
753,2002,10,0.6276640001371293
753,2052,10,0.8565866482523722
753,2106,10,0.5186669255992729
753,2483,10,0.7662145896052933
754,802,10,0.5632137344006833
754,835,10,0.975865441692948
754,871,10,0.9782754114818388
754,918,10,0.6968741953300998
754,972,10,0.3673697134081159
754,1109,10,0.5313374776974864
754,1171,10,0.6486940403554826
754,1245,10,0.6623727534172583
754,1280,10,0.8091061510654889
754,1326,10,0.798815799679761
754,1467,10,0.4233158555493851
754,1504,10,0.9477727423449558
754,1536,10,0.97816293544759
754,1538,10,0.5106421946299012
754,1549,10,0.8807878332823403
754,1568,10,0.657557167095381
754,1596,10,0.5189720648343747
754,1621,10,0.9747346442270578
754,1710,10,0.9781949078739284
754,1731,10,0.9379875672910696
