src_idx,dst_idx,t,weight
1397,2949,5,0.5129088325383395
1397,4572,5,0.4378522190504827
1400,2887,5,0.500800093220805
1402,4341,5,0.5316890986478637
1407,4608,5,0.6386296476367639
1418,2595,5,0.7809665940381472
1421,4706,5,0.4623372947310542
1424,1849,5,0.6657262827994614
1424,3989,5,0.6731014394539302
1430,4318,5,0.4747251793653627
1442,2257,5,0.4270626837370507
1442,4224,5,0.6111701706417093
1447,3158,5,0.9413509324318652
1447,3964,5,0.627133090267555
1451,2163,5,0.9378807917110956
1451,3737,5,0.5606192652734517
1456,1550,5,0.5369596737536997
1456,3870,5,0.8871598678826231
1458,1674,5,0.5025887361855732
1458,3775,5,0.3404950270617309
1463,1693,5,0.4994686685139636
1463,3264,5,0.5488267647613556
1465,1666,5,0.8581734002826664
1465,1682,5,0.9795725935376622
1465,3480,5,0.8256966347736537
1465,4204,5,0.8108477912628945
1465,4799,5,0.6662260267695137
1474,2337,5,0.3416181573856701
1474,3112,5,0.512127898539174
1474,3390,5,0.6731759337259582
1474,3910,5,0.4520564509938877
1474,4672,5,0.3821252596609875
1486,2137,5,0.6714068351444324
1488,3773,5,0.5532825572131639
1493,3781,5,0.6433685958556137
1496,1935,5,0.5534419263856082
1517,3779,5,0.4515093438679223
1543,1821,5,0.979834455395373
1545,3775,5,0.5857279361385453
1545,4054,5,0.834680575132964
1548,1808,5,0.970367075390992
1548,4224,5,0.9181694864330124
1550,2785,5,0.490399712303877
1550,3480,5,0.6394451585310469
1557,3990,5,0.6577317079959076
1557,4514,5,0.2626274172917106
1560,3644,5,0.5528919500369938
1564,2219,5,0.7099559376079577
1564,2551,5,0.7317774397630011
1577,2472,5,0.4229508241465229
1577,4693,5,0.8850814124486169
1585,1693,5,0.9079382526955064
1585,3264,5,0.8153264495297503
1585,3274,5,0.9346219430394422
1585,4790,5,0.6644871352658618
1596,2504,5,0.510860430861377
1618,2163,5,0.5941993058716603
1618,3898,5,0.9764178349161904
1618,4224,5,0.6589389950962086
1642,2469,5,0.6025238806842631
1649,1931,5,0.9360531223584124
1655,3132,5,0.4620819777038775
1658,3864,5,0.9279534933696522
1660,4842,5,0.3754583701105827
1662,3522,5,0.6086152757578005
1665,3754,5,0.9397452714009684
1666,4799,5,0.5366603922030996
1667,4548,5,0.5603622917327075
1667,4889,5,0.8754293534764769
1674,2374,5,0.5902972396461831
1674,2574,5,0.393998109976617
1674,2986,5,0.4601543255664385
1674,2996,5,0.6415005856900771
1674,3998,5,0.4982505931844822
1674,4206,5,0.4328050953920733
1674,4216,5,0.6069622371312109
1674,4313,5,0.6162575636173606
1674,4937,5,0.4926119892823788
1687,2779,5,0.9381734210450718
1693,2728,5,0.7473487142465393
1693,3144,5,0.9403746516662188
1693,3264,5,0.9254334523382416
1696,2935,5,0.9203522479779018
1703,3097,5,0.9428942489937208
1717,1945,5,0.8509057557236602
1718,3699,5,0.6346074535417593
1725,2858,5,0.5870372082275863
1728,2388,5,0.5299645940607068
1741,2366,5,0.98009202412572
1741,3767,5,0.5768177620304892
1750,4107,5,0.976124244066058
1750,4427,5,0.9220059632246622
1751,2149,5,0.9725449664891698
1758,3288,5,0.6493522559956174
1758,3303,5,0.7575282580158078
1774,2943,5,0.8900044131087316
1808,2486,5,0.8866901167958638
1812,2874,5,0.913981290842476
1812,3011,5,0.7511215192339991
1812,3084,5,0.6298527590292421
1821,3199,5,0.439855197635148
1821,4647,5,0.776394027944939
1835,3672,5,0.3816327383109399
1837,2778,5,0.6586332936949041
1846,4478,5,0.6690464985877717
1847,2250,5,0.9055512727298808
1847,3644,5,0.8431929051443107
1849,3235,5,0.6717049591314214
1849,4799,5,0.6023169849029125
1851,2392,5,0.7387919143610143
1851,3498,5,0.7037464454279388
1857,4605,5,0.5513855478884098
1863,2503,5,0.5788975702165848
1863,2532,5,0.6652286446344724
1869,3498,5,0.6764992799193141
1873,2686,5,0.6032973485561438
1873,2848,5,0.6159276537114536
1875,4162,5,0.796440255473929
1878,2523,5,0.2460841080438926
1878,2932,5,0.6728263025125011
1878,4525,5,0.4598857197995427
1887,3707,5,0.9239647699843088
1892,4612,5,0.7426090483563051
1921,4119,5,0.482307640972359
1924,2472,5,0.4628388374329386
1930,2977,5,0.6230461779857815
1935,3767,5,0.4381770065172664
1938,5000,5,0.5218490876838676
1949,2671,5,0.6518683378558523
1949,2978,5,0.4389963115493042
1949,3591,5,0.6656497803347897
1949,4588,5,0.60797872860576
1950,3775,5,0.6698755324082456
1952,2908,5,0.9789027235054318
1957,2444,5,0.652196358921966
1976,2342,5,0.3647456099579795
1982,2911,5,0.3552410577136042
1987,2075,5,0.974084228911629
1987,2330,5,0.9633919411739056
1987,4303,5,0.6329701154555561
1992,2258,5,0.6425811756671541
1992,2298,5,0.9301573039467096
1992,4565,5,0.6659724379616171
2012,3726,5,0.8556672448928001
2012,4705,5,0.8501341964032373
2015,3786,5,0.721949716946513
2019,2322,5,0.4248311302401427
2028,3310,5,0.5346115364950619
2045,2788,5,0.6699866177385801
2054,2746,5,0.91110352363253
2083,3898,5,0.7747964635423602
2085,3065,5,0.6096421474272055
2089,2661,5,0.6698795971701036
2089,4777,5,0.304379147432056
2089,4894,5,0.3062420342162927
2089,4919,5,0.6446059698408638
2090,4217,5,0.412167165382424
2090,4956,5,0.4798178188159523
2093,3339,5,0.8653175866486239
2101,2700,5,0.3572362744055984
2101,3782,5,0.6642742716554904
2101,4195,5,0.3920714838944563
2114,4489,5,0.7191939602053808
2124,3633,5,0.4663047183834163
2139,2274,5,0.6350866751602566
2144,3093,5,0.9076351243225144
2144,3628,5,0.4121159068234979
2163,3198,5,0.96758029888617
2188,2978,5,0.6333597813847786
2191,2422,5,0.4742577944854302
2193,3296,5,0.4428511394920352
2218,3779,5,0.6145988171430482
2219,2551,5,0.9795706275411138
2219,3707,5,0.7329040119864983
2238,3464,5,0.4456428013339827
2250,2271,5,0.8205293290385085
2250,3120,5,0.9098604209923968
2250,3574,5,0.9228342419647136
2253,3497,5,0.5509796878346217
2253,4239,5,0.6591014386852511
2253,4646,5,0.5933681739734082
2258,2483,5,0.3174006747868609
2260,3174,5,0.6641941649589272
2260,4327,5,0.3896071616524246
2260,4478,5,0.4453712810388427
2260,4966,5,0.6731880588313174
2271,3574,5,0.9531288167947188
2284,2489,5,0.7684767825441561
2330,2480,5,0.9728394700003912
2330,2700,5,0.600063680677421
2330,4303,5,0.7597600958290192
2330,4392,5,0.9656644330598158
2330,4623,5,0.5329071374705141
2337,3390,5,0.5044790704770549
2337,4593,5,0.8681645334043441
2342,3902,5,0.320634085466174
2366,3263,5,0.8552570960554774
2371,4030,5,0.5004825153395176
2373,4623,5,0.5843804885737964
2388,3693,5,0.6459320761819763
2388,4384,5,0.4194199017229709
2388,4408,5,0.9722024618409087
2392,3058,5,0.9253252143566374
2392,4350,5,0.6094073983270982
2392,4976,5,0.968566220922039
2399,3574,5,0.9201072544274356
2401,3319,5,0.6708925509743996
2406,3342,5,0.931901909538426
2420,2714,5,0.6631469313105388
2421,2422,5,0.4105442586874139
2423,3501,5,0.5938659754882663
2426,2981,5,0.4713197143958945
2431,3753,5,0.7415258325962706
2431,4833,5,0.9550012957918798
2431,5000,5,0.7592939219379055
2449,2746,5,0.9525769069377976
2464,3050,5,0.3522169871679367
2464,4751,5,0.8327405916067361
2469,3960,5,0.9307356256380908
2472,2635,5,0.6423233385833593
2472,3457,5,0.4391667340428445
2472,3898,5,0.5029353407136171
2472,4500,5,0.610519474653292
2472,4623,5,0.5537088104032792
2472,4723,5,0.2998680533161242
2480,2700,5,0.6897687499054547
2480,3485,5,0.8975493071949603
2480,4303,5,0.678906882683421
2480,4392,5,0.9788728308646616
2490,3781,5,0.4020618118874853
2494,3457,5,0.668655612668552
2503,2532,5,0.7560686033179889
2504,2969,5,0.6419325355273431
2505,2746,5,0.6875904695866659
2505,3059,5,0.9038098538935616
2505,4369,5,0.6538665376243676
2514,4202,5,0.846342727786856
2523,4467,5,0.6730745263062685
2523,4672,5,0.3257922718398187
2533,3310,5,0.3508653092485982
2549,3342,5,0.9176988474618086
2551,3707,5,0.7111235261005951
2551,4216,5,0.5083955563476515
2561,4889,5,0.9317041478696898
2570,4799,5,0.4482413096966164
2574,4812,5,0.4445002767344094
2585,4777,5,0.413923389559703
2591,2686,5,0.8538246022491081
2593,4560,5,0.7184298874824921
2595,2923,5,0.9200747492655732
2595,2977,5,0.9714812307106264
2595,3536,5,0.8924759600711051
2595,3779,5,0.915824926354926
2595,3892,5,0.9451005427915816
2595,4325,5,0.937590708457113
2595,4733,5,0.8636173775944824
2613,3282,5,0.3574699574152945
2616,4994,5,0.614442471417687
2619,3028,5,0.413520184251094
2619,4706,5,0.3680726222908925
2635,4980,5,0.6953165999068021
2650,2913,5,0.6293508769714125
2667,2738,5,0.3995012377568757
2671,2978,5,0.5660652908065082
2684,4676,5,0.9717491338300018
2686,2848,5,0.9009130738863343
2686,3657,5,0.6708500188709909
2691,3737,5,0.3618538664335448
2696,3569,5,0.3356294614503913
2700,3782,5,0.648024940448406
2700,4195,5,0.6054029295693938
2700,4392,5,0.7237375557651974
2700,4831,5,0.9586044398050164
2712,4647,5,0.5605737180692273
2726,3233,5,0.5685445676636199
2728,4723,5,0.5152942662744581
2735,4751,5,0.9754406370554428
2738,2996,5,0.4615611665624961
2740,3164,5,0.4618233931002044
2741,3058,5,0.6912391308745628
2746,4369,5,0.3445755206670158
2749,4921,5,0.5980926586559291
2751,4608,5,0.883373267047085
2765,2785,5,0.587017692952956
2765,3035,5,0.6148385212175771
2765,3144,5,0.6251424134440154
2765,3742,5,0.6086718347224819
2769,4447,5,0.5375236923740958
2778,4455,5,0.8926672105660196
2779,3431,5,0.6851420915108823
2779,4588,5,0.5620018893196042
2783,3638,5,0.6430004707957255
2785,3480,5,0.888114638663905
2788,4318,5,0.585081924288497
2805,3102,5,0.5886460027960622
2833,2988,5,0.9063309010648511
2835,3257,5,0.9443236167041004
2835,4588,5,0.7306707025598347
2848,2923,5,0.7661480785559257
2849,3658,5,0.7299321738235872
2861,3048,5,0.8327793605836277
2861,3175,5,0.6327266247330082
2861,3338,5,0.6168360357654487
2861,3840,5,0.7225693216413452
2861,3906,5,0.923312843842832
2861,4224,5,0.5060758230849188
2864,3775,5,0.5524510335525025
2864,3953,5,0.9046799018492484
2874,3084,5,0.673134242621156
2913,3458,5,0.817044834473184
2917,3235,5,0.2852502376672446
2917,3456,5,0.6236156250125904
2932,4525,5,0.6668321837156049
2934,4566,5,0.6726278449890796
2934,4675,5,0.5966630033767626
2935,3023,5,0.4874248958845611
2938,3960,5,0.4798450922518529
2943,3497,5,0.7374455471561908
2949,3303,5,0.8817455195440498
2954,4919,5,0.5252148102945825
2977,4733,5,0.7946999423836457
2978,2984,5,0.6602224903671267
2978,4256,5,0.4365629271473037
2981,4768,5,0.7154664359697219
2986,3998,5,0.6547817091578829
2986,4216,5,0.6703966189388816
2996,3310,5,0.4527351752084716
3006,3048,5,0.3838007634325836
3006,3840,5,0.4796582089112558
3006,4325,5,0.6347205593222217
3006,4733,5,0.6241646009572579
3024,3027,5,0.7854626277981652
3024,3638,5,0.6681454183566977
3024,3800,5,0.9290600464500914
3028,3059,5,0.6725756568151969
3048,3175,5,0.6588446952537856
3048,3840,5,0.9631194115544311
3048,3906,5,0.6111725690365963
3048,4733,5,0.8197539184516957
3048,4882,5,0.6087456578250497
3084,3628,5,0.261649390203261
3132,3215,5,0.341509902176922
3132,4162,5,0.378386756954274
3137,4427,5,0.548605125541381
3144,3480,5,0.8898585611706521
3144,3742,5,0.9241712553327502
3153,3765,5,0.8400240679184938
3153,4576,5,0.9798208892500764
3156,4752,5,0.9383930990272384
3158,4618,5,0.9513330193352496
3158,4670,5,0.8146078227835678
3163,4055,5,0.4988330754476761
3163,4077,5,0.6726542626556389
3164,3509,5,0.6580571365407388
3164,4349,5,0.6423451017970425
3164,4578,5,0.6485326586969451
3174,4327,5,0.5005269661412414
3174,4478,5,0.6102251051027927
3174,4576,5,0.9372745085535368
3174,4966,5,0.9679230726537078
3175,3536,5,0.3712567428643099
3175,4733,5,0.4752611156368809
3181,3781,5,0.4339928503584339
3198,3667,5,0.6355486142058182
3204,3288,5,0.5939669720237556
3209,4560,5,0.9740452514738188
3215,4162,5,0.978039963023796
3235,3775,5,0.4618521571929541
3263,3536,5,0.8479278150923419
3264,3725,5,0.8201759903432605
3264,4263,5,0.9095743295164443
3264,4384,5,0.6146290336235837
3268,3775,5,0.5413198984652413
3268,4532,5,0.9794769599873604
3272,4170,5,0.645493404645442
3274,3288,5,0.8747452874922025
3274,3384,5,0.9329291759904408
3282,3842,5,0.9725127083752904
3287,4077,5,0.7231647121840915
3288,4612,5,0.780642041729811
3298,4566,5,0.4782820380583253
3298,4983,5,0.9179646077366368
3306,4508,5,0.7367397624871516
3334,4012,5,0.968157792844469
3374,4739,5,0.3752065327201306
3378,3991,5,0.7387640572596121
3378,4807,5,0.5733795795157399
3380,4239,5,0.5111626852389644
3382,3934,5,0.4219216134780562
3384,4156,5,0.8784519310895661
3390,4672,5,0.5595148107677393
3391,3693,5,0.6461936555554172
3398,4195,5,0.4936368423922247
3407,4178,5,0.3531024145370847
3413,3860,5,0.9317098648600292
3413,4833,5,0.6656970985942201
3431,4675,5,0.591047509852171
3446,4422,5,0.8359804116382364
3464,4349,5,0.6400387755352551
3483,4252,5,0.6595477097703233
3501,3632,5,0.5855081901728973
3501,4119,5,0.5721858424612897
3536,4733,5,0.9266934957844511
3545,3892,5,0.7281086818578433
3562,3930,5,0.8000130827634628
3574,3800,5,0.7470859392841781
3611,4982,5,0.6527231028819228
3612,4919,5,0.8426024102942768
3626,4568,5,0.9541155038415312
3632,4119,5,0.5151638609706588
3635,3987,5,0.977695314959538
3638,3775,5,0.4442913980321777
3682,4676,5,0.64706879212697
3692,4500,5,0.6204961451549577
3693,4612,5,0.6159274202970627
3694,3923,5,0.7684392375084615
3697,3882,5,0.7709680193729812
3726,4129,5,0.673967508753736
3726,4443,5,0.8853454812463227
3726,4705,5,0.9800356473335164
3726,4723,5,0.3414623382244267
3735,4258,5,0.6659899015120627
3753,5000,5,0.9797106611899428
3754,4268,5,0.3406931707614452
3765,4576,5,0.8277353367512595
3774,4980,5,0.8442705859332457
3775,4799,5,0.4347325942486745
3776,4773,5,0.7036327852783162
3778,3960,5,0.9249408595842408
3779,3781,5,0.5111489478679957
3779,4067,5,0.7968106078250772
3782,4195,5,0.6211661400653073
3809,4651,5,0.876777917172175
3833,4370,5,0.3750977257864533
3840,4325,5,0.5356300697394145
3840,4733,5,0.9051182194402604
3853,4316,5,0.4615960818168229
3860,4267,5,0.5512292503522783
3887,4370,5,0.6639838437713924
3892,4325,5,0.884532080730782
3898,4224,5,0.5983477403188707
3982,4507,5,0.7027701689181161
3990,4443,5,0.9573938817452778
3991,4500,5,0.5127222904729869
3991,4646,5,0.6788898888295566
3998,4216,5,0.9700730669276548
4054,4541,5,0.8209740043480167
4119,4623,5,0.6319779329885146
4178,4605,5,0.5589729142652832
4224,4488,5,0.4804319638828189
4224,4773,5,0.8857042442973944
4224,4966,5,0.9257830746520712
4252,4392,5,0.6359291286897083
4267,4751,5,0.9689058512117305
4303,4392,5,0.6426943588393843
4303,4856,5,0.7011033441562445
4313,4777,5,0.2924885825239279
4325,4733,5,0.7912092451193884
4325,4882,5,0.9111101620922588
4327,4478,5,0.4422210039080944
4327,4966,5,0.5650526126919088
4349,4578,5,0.8222383541883017
4352,4871,5,0.5983158709074625
4361,4555,5,0.924704834430983
4384,4408,5,0.349326971659838
4384,4446,5,0.4623859203004273
4418,4500,5,0.9018531680733528
4434,4532,5,0.9741023137404584
4434,4623,5,0.9793051055334387
4478,4966,5,0.6473185601505113
4500,4723,5,0.6118509779014831
4508,4738,5,0.8766191938353454
4541,4847,5,0.6440314421998647
4623,4773,5,0.5452956302815327
4623,4954,5,0.9573320531282098
4733,4882,5,0.9301832970039908
4956,4958,5,0.4775475468482409
4956,4980,5,0.5305110731112582
9,1957,6,0.9740560593244604
16,870,6,0.9766566644938616
16,1725,6,0.5708552166592713
16,2131,6,0.9352569729044764
21,673,6,0.7274318211652507
30,3006,6,0.7661420450876724
30,3227,6,0.6641113473429873
30,4282,6,0.8437745919897296
30,4349,6,0.974637609493774
30,4578,6,0.5962640761684656
30,4733,6,0.9575539293757636
40,134,6,0.4681297644102973
40,2286,6,0.6195805158780031
40,4206,6,0.4484118628372264
40,4228,6,0.6724159018193657
40,4986,6,0.6730836741749826
41,3885,6,0.6276301442749183
41,4304,6,0.7561196729994718
43,1469,6,0.6943483388537732
43,2085,6,0.8081993212925571
43,2101,6,0.977131670568264
56,3809,6,0.6156410520583341
58,2959,6,0.8986760421656547
61,4607,6,0.93276779896979
63,1073,6,0.6358536175043853
63,1778,6,0.618661816253145
63,1869,6,0.6358700333254471
63,2139,6,0.6351122477261338
63,3923,6,0.6443929423891843
64,1991,6,0.963743363189354
64,4828,6,0.4370722000671477
69,2923,6,0.972128870160466
71,4452,6,0.6237548129807275
72,3224,6,0.6499680291236088
88,2031,6,0.6444341952878172
88,2113,6,0.5447335812916588
88,2131,6,0.9054884555153464
88,2595,6,0.8142499045482638
88,2977,6,0.9053051554754624
88,3602,6,0.9354859438210876
88,4049,6,0.9658020168486
88,4868,6,0.9799981525398288
89,2741,6,0.6244977240635293
89,3058,6,0.9671911948040884
89,4751,6,0.9179502430926948
101,550,6,0.5612158924268937
101,3146,6,0.9526185975812056
109,2611,6,0.4040109600906785
109,2670,6,0.9495538827148986
109,3362,6,0.565469879142864
116,134,6,0.6099414691650177
116,2179,6,0.8451021845481735
116,4841,6,0.7888062436170272
117,634,6,0.4220272412449689
117,1931,6,0.3826644038136701
120,153,6,0.8221445831219792
120,482,6,0.9436884894194149
120,2131,6,0.6231128752620833
120,2595,6,0.9799516580986948
120,2686,6,0.9564290429993108
120,2848,6,0.9242489791010848
120,2887,6,0.7669616961522504
120,4325,6,0.979067405665026
120,4823,6,0.7606290390978199
120,4883,6,0.8742513633563848
120,4928,6,0.9542896201731486
122,1813,6,0.9601057876450192
124,2295,6,0.7808222893850559
124,2831,6,0.9653255281523196
128,2727,6,0.6623990997161078
129,1821,6,0.8215500155014763
129,1846,6,0.9199223285631682
130,3786,6,0.8673537990348517
132,292,6,0.3813584774405388
132,789,6,0.6318165558667761
132,2371,6,0.4375287866609031
132,4030,6,0.6725398236545058
134,746,6,0.2929520476514956
134,1764,6,0.3832209353520341
134,3328,6,0.3739830991421619
134,3398,6,0.5046398755424291
134,4228,6,0.3051355186122564
134,4383,6,0.4045047600743884
134,4950,6,0.3615370710042352
134,4986,6,0.3276653323142849
153,1549,6,0.5880410564215479
153,2113,6,0.9664551073977968
153,2595,6,0.8313027436794188
153,3006,6,0.498184832099313
153,4060,6,0.6044487925610788
153,4325,6,0.8457636451430012
153,4882,6,0.9798506336692372
161,2805,6,0.6228410518159633
167,1774,6,0.6343004030344023
172,190,6,0.5544417597529269
172,761,6,0.4532464321027641
172,3446,6,0.6332432170771858
179,1190,6,0.6069284662522842
190,2716,6,0.848628334614973
192,286,6,0.6558883960209995
192,838,6,0.4280816755950761
192,3857,6,0.3101417527631687
192,4648,6,0.6657235651564131
193,2615,6,0.9573580745134256
196,1511,6,0.5562453254078612
201,3266,6,0.5511202026747967
201,4421,6,0.4565167694829731
203,3263,6,0.9578775627932846
205,871,6,0.6051054917156632
214,2650,6,0.6720752184035034
214,2688,6,0.3590162462293607
214,2949,6,0.6088310564503132
214,3726,6,0.9686901486976952
214,4252,6,0.5571630036246888
219,2578,6,0.6459435724930462
223,2610,6,0.6423685963606978
239,3840,6,0.7471769642439882
243,954,6,0.938772784748316
253,1550,6,0.5988443593880748
253,2015,6,0.8920531261987308
253,3188,6,0.4506324425263591
253,3644,6,0.8037442890913595
253,4233,6,0.9781536463404676
256,2119,6,0.671468091958551
256,4627,6,0.9770655249389149
275,4261,6,0.8815800058981367
275,4358,6,0.9791027316521907
275,4698,6,0.9795510778610028
284,781,6,0.7122324743958812
284,4061,6,0.4285351755831389
285,2855,6,0.64335445448281
286,838,6,0.7776471661896507
286,1821,6,0.8735422313083124
286,2526,6,0.962211161023948
286,3102,6,0.8996110267659357
286,3782,6,0.978265538856801
286,3864,6,0.954340039907048
294,2610,6,0.603731642060492
308,1557,6,0.6438030984346531
308,4514,6,0.6643396887190747
310,816,6,0.5083905618939708
310,1729,6,0.9362705750941585
310,3847,6,0.8309964675525451
338,793,6,0.351428257774533
338,3770,6,0.4197979104777677
338,4092,6,0.6649761606512674
345,4192,6,0.5662672147515023
367,734,6,0.921236123668825
367,3796,6,0.395929155196074
372,739,6,0.3760246340326713
372,1030,6,0.6281460394138904
372,2916,6,0.3179036826793561
374,743,6,0.3960157450137137
380,1854,6,0.9039603256348646
380,1857,6,0.9376702032280738
380,1883,6,0.4456054437496501
380,1992,6,0.9289368052433034
380,3578,6,0.6928616760030697
380,4791,6,0.6073373953946191
382,3245,6,0.3407634236495247
384,2863,6,0.4491028174043678
386,880,6,0.500837023255973
386,4664,6,0.946879716978304
390,1464,6,0.884980004671266
390,3644,6,0.733215642245674
390,4233,6,0.96437805318877
394,3894,6,0.6098797475740836
395,968,6,0.9056236809023586
395,3887,6,0.9701301080698008
400,2917,6,0.455388722911304
400,3728,6,0.6662694479803443
400,4980,6,0.6394313519342705
402,698,6,0.7800294439226326
402,939,6,0.9435542714035432
406,2048,6,0.3488402139242986
406,2858,6,0.6616888665914755
411,3048,6,0.7436263322850901
411,3840,6,0.660763063980181
418,1453,6,0.9601318994022342
418,1623,6,0.9795521833400158
418,4853,6,0.9154419876169684
419,4271,6,0.9065639456061766
437,1118,6,0.913098349391644
437,2700,6,0.6989119240469779
437,4115,6,0.6007234796810088
437,4262,6,0.6142717464709369
440,644,6,0.937579654856767
440,3437,6,0.7116332102146439
440,3779,6,0.7022792368462115
440,3785,6,0.778108297085741
440,4234,6,0.6072524611770918
454,4356,6,0.5409014630066057
461,482,6,0.92738761904324
461,1070,6,0.4102953643670692
461,2459,6,0.9436212524302452
461,2760,6,0.528601015931995
462,2790,6,0.612428571114051
472,1674,6,0.614673506922589
475,3232,6,0.3951178235263282
482,1070,6,0.5609035809864052
482,1593,6,0.5136524705319493
482,2034,6,0.9314333136840932
482,4325,6,0.9305483970356768
482,4823,6,0.899280815600073
482,4882,6,0.6307614782704979
493,992,6,0.642427339013469
493,3257,6,0.6348347589001243
493,3517,6,0.8787073970523771
493,3767,6,0.9119085564913536
496,3630,6,0.6713872997012222
500,1118,6,0.6358840688141238
501,4906,6,0.4409449585724693
505,793,6,0.9022765555666438
510,2727,6,0.348138284941293
510,2946,6,0.4655921822683117
513,2031,6,0.5410070752738529
513,2113,6,0.6410552342725122
513,3227,6,0.4414054869965838
513,3536,6,0.731447783921575
513,4733,6,0.6790999838327393
521,3456,6,0.9004840608773851
525,1741,6,0.8887222936831577
525,3257,6,0.9758367615918896
525,3767,6,0.764598223559961
525,4958,6,0.9100712781009394
525,4980,6,0.9741349167829098
527,3355,6,0.5206970541253819
527,4252,6,0.450206020396298
537,3925,6,0.6794403227934771
538,2233,6,0.576896358111692
538,2418,6,0.3924184900740334
538,2619,6,0.6397741114174408
538,3853,6,0.6440000661262587
538,4390,6,0.4617989200257832
542,2277,6,0.6663344488600546
542,4000,6,0.6276174438113424
543,4267,6,0.973650292893561
544,2959,6,0.6731505328612134
550,1849,6,0.4547563375835232
576,809,6,0.5233118989075066
576,4258,6,0.4618872045856556
576,4777,6,0.4218613017168346
594,1429,6,0.3917120273182638
594,4856,6,0.6712722526569018
607,3533,6,0.4589257066361933
611,1138,6,0.6623145363552984
615,1493,6,0.4546015865662159
617,3914,6,0.5069285199542707
618,4033,6,0.5597402593404572
621,4026,6,0.51327199866116
631,1066,6,0.6474840907627044
631,1647,6,0.8670185335693572
631,3000,6,0.6707676425359335
634,4831,6,0.5801294574267948
644,2075,6,0.940354875913094
648,1460,6,0.5884271560062077
648,1764,6,0.5652784968343241
648,2738,6,0.6725520478984385
648,3422,6,0.9018883315903794
648,3575,6,0.749367189631651
660,1144,6,0.8970854271575996
660,3433,6,0.6730963810620914
663,976,6,0.8488381792254366
663,2104,6,0.9477009920780708
663,2299,6,0.901086647669384
668,1927,6,0.9071861729645514
670,3261,6,0.75801824668226
670,4498,6,0.8944797427556477
673,2699,6,0.9680236870836632
673,2937,6,0.6969715386638349
673,3065,6,0.6110849595343791
674,2233,6,0.6292768569284459
676,1709,6,0.665780163209013
676,2650,6,0.3616462359916942
687,1153,6,0.5677000037934758
687,3848,6,0.9404409162836562
687,4703,6,0.9120189154880765
689,822,6,0.641665563230854
689,1550,6,0.6258389643160597
689,2932,6,0.8353573760488596
708,3884,6,0.4284903270989911
708,4297,6,0.5200647207292657
712,4246,6,0.9753551040755536
712,4361,6,0.8354060030234515
722,4033,6,0.5372351722527627
724,4278,6,0.9215572891350328
729,4451,6,0.7846399611673721
731,2855,6,0.619082502325834
731,3636,6,0.9392445822569372
734,2234,6,0.7652017731278996
739,1030,6,0.7858762243232701
739,2818,6,0.940188557566981
739,3478,6,0.5382963226408527
739,4154,6,0.5122023720174925
739,4234,6,0.5517780642645056
743,1394,6,0.9777957136942806
745,2837,6,0.5417345426374325
745,2860,6,0.6500755624445281
745,3081,6,0.8870115006175631
757,2385,6,0.93011901297906
757,4066,6,0.9181677752018472
761,3602,6,0.6730932990441904
774,3067,6,0.4104833015753488
774,3422,6,0.9758661526926632
774,4863,6,0.9773439282092924
776,2386,6,0.3804625328944106
782,2313,6,0.9798675479018072
789,1660,6,0.6452899668848479
789,3807,6,0.6459424226867556
793,3387,6,0.6928733667771092
809,1751,6,0.7450505942722571
809,3538,6,0.380634445452667
812,1011,6,0.6032284705620867
812,1660,6,0.4493163105459639
812,2418,6,0.3409415725461217
812,2715,6,0.2721617262522881
812,2853,6,0.6000049846696048
812,3391,6,0.2694299099143946
812,4842,6,0.4750647679725488
812,4921,6,0.2312355776875277
816,3683,6,0.644880222186864
822,1184,6,0.3265782403789048
822,2849,6,0.5632716557573566
822,3884,6,0.4619728139739341
822,4477,6,0.4601065430120881
825,1964,6,0.8835857494091375
825,2101,6,0.820029586409148
825,2700,6,0.97323276083961
825,3782,6,0.979144071905238
825,4195,6,0.9736583884127432
825,4202,6,0.8590615218409042
825,4303,6,0.8117898624012914
825,4392,6,0.7850713062632351
825,4623,6,0.3695585836677148
838,1212,6,0.967958768187433
838,3864,6,0.6213393991058789
849,1816,6,0.6660521564043705
849,2307,6,0.8994642681636573
850,2986,6,0.6415289193531277
850,4812,6,0.3863639799683259
861,864,6,0.6506654179695729
862,1935,6,0.2407698617652837
864,4282,6,0.369331020788242
870,1725,6,0.5389655466368641
870,4982,6,0.969140873842283
871,4351,6,0.60868723466166
880,4982,6,0.6031662396330832
886,4705,6,0.973190155447578
896,3006,6,0.9559626486780598
911,1883,6,0.6324374387054132
911,3988,6,0.5366083885562957
912,1098,6,0.9710548090382788
912,2076,6,0.9775299471702152
912,2611,6,0.670785737831869
912,2748,6,0.6354281801560078
912,2889,6,0.6363899792676453
912,4452,6,0.9266381015092838
917,1407,6,0.6136204456292074
919,4259,6,0.6509960526619653
919,4599,6,0.4378791533858369
926,3892,6,0.9200628427391486
938,1992,6,0.9618554946546966
938,2258,6,0.5222572598648072
938,2483,6,0.9720944562466632
939,4187,6,0.7807438234881665
943,4664,6,0.8424903778228763
949,2048,6,0.667464520608819
949,2715,6,0.6702864174897415
956,1560,6,0.9736852301968124
959,1256,6,0.9753446051530152
959,2233,6,0.5820325475088258
959,3814,6,0.9389349357402768
960,2469,6,0.4274065487293009
961,2778,6,0.7713737996397626
961,3286,6,0.6496936516062596
964,1153,6,0.342945726488222
