S000002554	CDS					YDR147W		4	751631	753235	W		2011-02-03	1996-07-31	
S000002555	ORF	Verified	YDR148C	KGD2	dihydrolipoyl transsuccinylase	chromosome 4	L000000898	4	755066	753675	C		2011-02-03	1996-07-31	Dihydrolipoyl transsuccinylase; component of the mitochondrial alpha-ketoglutarate dehydrogenase complex, which catalyzes the oxidative decarboxylation of alpha-ketoglutarate to succinyl-CoA in the TCA cycle; phosphorylated
S000002555	CDS					YDR148C		4	755066	753675	C		2011-02-03	1996-07-31	
S000002556	ORF	Dubious	YDR149C			chromosome 4		4	756262	755555	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene NUM1/YDR150W; null mutation blocks anaerobic growth
S000002556	CDS					YDR149C		4	756262	755555	C		2011-02-03	1996-07-31	
S000002557	ORF	Verified	YDR150W	NUM1	PAC12	chromosome 4	L000001287	4	755628	763874	W		2011-02-03	1996-07-31	Protein required for nuclear migration; component of the mitochondria-ER-cortex-anchor (MECA); required for the association of mitochondria with the cell cortex and for accurate distribution of mitochondrial network; interacts with Mdm36p to link the ER and mitochondria at the cortex; localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex
S000002557	CDS					YDR150W		4	755628	763874	W		2011-02-03	1996-07-31	
S000002558	ORF	Verified	YDR151C	CTH1	putative mRNA-binding protein CTH1	chromosome 4	L000002772	4	765155	764178	C		2011-02-03	1996-07-31	mRNA binding protein, member of CCCH zinc finger family; similar to mammalian Tis11, which activates transcription and has role in mRNA degradation; functions with Tis11p in regulation of iron homeostasis; represses translation in response to iron limitation, downregulating multiple transcripts required for mitochondrial translation and heme biosynthesis; inhibits the iron-dependent ribosome recycling factor, Rli1p
S000002558	CDS					YDR151C		4	765155	764178	C		2011-02-03	1996-07-31	
S000002559	ORF	Verified	YDR152W	GIR2		chromosome 4		4	765706	766503	W		2011-02-03	1996-07-31	Highly-acidic RWD domain-containing cytoplasmic protein; forms a highly conserved complex with Rbg2p that is responsible for efficient cell growth under amino acid starvation and binds translational activator Gcn1p in dose-dependent manner according to stress level; associates with translating ribosomes; intrinsically unstructured protein whose stability is enhanced upon binding Rbg2p
S000002559	CDS					YDR152W		4	765706	766503	W		2011-02-03	1996-07-31	
S000002574	ORF	Verified	YDR167W	TAF10	TAF23|TAF25|TafII25	chromosome 4	L000003460	4	789449	790069	W		2011-02-03	1996-07-31	Subunit (145 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification
S000002574	CDS					YDR167W		4	789449	790069	W		2011-02-03	1996-07-31	
S000002560	ORF	Verified	YDR153C	ENT5		chromosome 4		4	767971	766736	C		2011-02-03	1996-07-31	Protein containing an N-terminal epsin-like domain; involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p, clathrin adaptor complex AP-1, and clathrin
S000002560	CDS					YDR153C		4	767971	766736	C		2011-02-03	1996-07-31	
S000002561	ORF	Dubious	YDR154C			chromosome 4		4	768753	768403	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; null mutant exhibits synthetic phenotype with alpha-synuclein
S000002561	CDS					YDR154C		4	768753	768403	C		2011-02-03	1996-07-31	
S000002562	ORF	Verified	YDR155C	CPR1	CPH1|CYP1|peptidylprolyl isomerase CPR1	chromosome 4	L000002663	4	769000	768512	C		2011-02-03	1996-07-31	Cytoplasmic peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds the drug cyclosporin A; N-terminally propionylated in vivo; protein abundance increases in response to DNA replication stress
S000002562	CDS					YDR155C		4	769000	768512	C		2011-02-03	1996-07-31	
S000002563	ORF	Verified	YDR156W	RPA14	A14|DNA-directed RNA polymerase I subunit RPA14	chromosome 4	L000002883	4	769525	769938	W		2011-02-03	1996-07-31	RNA polymerase I subunit A14
S000002563	CDS					YDR156W		4	769525	769938	W		2011-02-03	1996-07-31	
S000002564	ORF	Uncharacterized	YDR157W			chromosome 4		4	769931	770332	W		2011-02-03	1996-07-31	Putative protein of unknown function; conserved across S. cerevisiae strains
S000002564	CDS					YDR157W		4	769931	770332	W		2011-02-03	1996-07-31	
S000002565	ORF	Verified	YDR158W	HOM2	aspartate-semialdehyde dehydrogenase|THR2	chromosome 4	L000000799	4	770357	771454	W	92.0	2011-02-03	1996-07-31	Aspartic beta semi-aldehyde dehydrogenase; catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis
S000002565	CDS					YDR158W		4	770357	771454	W		2011-02-03	1996-07-31	
S000002566	ORF	Verified	YDR159W	SAC3	LEP1	chromosome 4	L000001792	4	771877	775782	W	92.0	2011-02-03	1996-07-31	mRNA export factor; required for biogenesis of the small ribosomal subunit; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; similar to the human germinal center-associated nuclear protein (GANP)
S000002566	CDS					YDR159W		4	771877	775782	W		2011-02-03	1996-07-31	
S000028781	ORF	Dubious	YHR071C-A			chromosome 8		8	239230	238910	C		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF ERG7/YHR072W
S000028781	CDS					YHR071C-A		8	239230	238910	C		2011-02-03	2003-07-29	
S000002568	ORF	Verified	YDR161W	ACL4		chromosome 4	L000004169	4	779043	780206	W		2011-02-03	1996-07-31	Specific assembly chaperone for ribosomal protein Rpl4a/Rpl4b; associates co-translationally with a evolutionarily conserved internal loop of nascent Rpl4a/b, and is released only after an the eukaryotic-specific extension of nascent Rpl4a/b mediates nuclear import, incorporation into the pre-ribosome and complex disassembly; role in biogenesis of the 60S ribosomal subunit; transcriptionally co-regulated with rRNA and ribosome biosynthesis genes
S000002568	CDS					YDR161W		4	779043	780206	W		2011-02-03	1996-07-31	
S000002569	ORF	Verified	YDR162C	NBP2	adaptor protein NBP2	chromosome 4	L000002861	4	781100	780390	C		2011-02-03	1996-07-31	Protein involved in the HOG (high osmolarity glycerol) pathway; negatively regulates Hog1p by recruitment of phosphatase Ptc1p to the Pbs2p-Hog1p complex; interacts with Bck1p and down regulates the cell wall integrity pathway; found in the nucleus and cytoplasm; contains an SH3 domain and a Ptc1p binding domain (PBM)
S000002569	CDS					YDR162C		4	781100	780390	C		2011-02-03	1996-07-31	
S000002570	ORF	Verified	YDR163W	CWC15	U2-type spliceosomal complex subunit CWC15	chromosome 4		4	781423	781950	W		2011-02-03	1996-07-31	Non-essential protein involved in pre-mRNA splicing; component of a complex containing Cef1p; has similarity to S. pombe Cwf15p
S000002570	CDS					YDR163W		4	781423	781950	W		2011-02-03	1996-07-31	
S000002571	ORF	Verified	YDR164C	SEC1		chromosome 4	L000001827	4	784215	782041	C	94.77	2011-02-03	1996-07-31	Sm-like protein involved in docking and fusion of exocytic vesicles; binds to assembled SNARE complexes at the membrane and stimulates membrane fusion; localization to sites of secretion (bud neck and bud tip) is dependent on SNARE function; interacts directly with essential exocyst subunit Sec6p
S000002571	CDS					YDR164C		4	784215	782041	C		2011-02-03	1996-07-31	
S000002572	ORF	Verified	YDR165W	TRM82		chromosome 4		4	784871	786205	W		2011-02-03	1996-07-31	Noncatalytic subunit of a tRNA methyltransferase complex; Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to the N(7) atom of guanine at position 46 in tRNA; Trm8 lacks catalytic activity if not bound to Trm82p; relocalizes to the cytosol in response to hypoxia; mutation in human ortholog WDR4 causes microcephalic primordial dwarfism
S000002572	CDS					YDR165W		4	784871	786205	W		2011-02-03	1996-07-31	
S000002573	ORF	Verified	YDR166C	SEC5	exocyst subunit SEC5	chromosome 4	L000001831	4	789221	786306	C	95.0	2011-02-03	1996-07-31	Essential 107kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in assembly of the exocyst complex; required with Sec3p for ER inheritance where it promotes anchoring of the cortical ER at the bud tip
S000002573	CDS					YDR166C		4	789221	786306	C		2011-02-03	1996-07-31	
S000028782	ORF	Dubious	YHR131W-A			chromosome 8		8	367747	367992	W		2011-02-03	2004-07-26	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YHR131C
S000028782	CDS					YHR131W-A		8	367747	367992	W		2011-02-03	2004-07-26	
S000002724	ORF	Verified	YDR316W	OMS1	putative RNA methyltransferase	chromosome 4		4	1093763	1095178	W		2011-02-03	1996-07-31	Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif and is predicted to be an RNA methyltransferase; multicopy suppressor of respiratory defects caused by OXA1 mutations
S000002724	CDS					YDR316W		4	1093763	1095178	W		2011-02-03	1996-07-31	
S000002725	ORF	Verified	YDR317W	HIM1		chromosome 4	L000000774|S000029210	4	1102184	1103428	W	275.0	2011-02-03	1996-07-31	Protein of unknown function involved in DNA repair
S000002725	CDS					YDR317W		4	1102184	1103428	W		2011-02-03	1996-07-31	
S000003531	ORF	Verified	YHR021W-A	ECM12		chromosome 8	L000003887	8	149225	149680	W		2011-02-03	1999-07-17	Protein of unknown function; may contribute to cell wall biosynthesis, mutants display zymolyase hypersensitivity
S000003531	CDS					YHR021W-A		8	149225	149680	W		2011-02-03	1999-07-17	
S000002726	ORF	Verified	YDR318W	MCM21	CTF5	chromosome 4	L000003998	4	1103758	1104947	W		2011-02-03	2003-09-27	Component of the kinetochore sub-complex COMA; COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) bridges kinetochore subunits in contact with centromeric DNA with subunits bound to microtubules during kinetochore assembly; involved in minichromosome maintenance; modified by sumoylation; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-O
S000002726	CDS					YDR318W		4	1103893	1104947	W		2011-02-03	2003-09-27	
S000002726	CDS					YDR318W		4	1103758	1103809	W		2011-02-03	2003-09-27	
S000002726	intron					YDR318W		4	1103810	1103892	W		2011-02-03	2003-09-27	
S000002727	ORF	Verified	YDR319C	YFT2	FIT2A	chromosome 4		4	1105827	1105003	C		2011-02-03	1996-07-31	Protein needed for ER membrane biosynthesis in response to ER stress; member of the highly conserved FIT family of proteins involved in triglyceride droplet biosynthesis; homologous to human FIT2/FITM2, a fatty acyl-CoA diphosphatase; interacts with Sst2p and Hsp82p in high-throughput two-hybrid screens 
S000002727	CDS					YDR319C		4	1105827	1105003	C		2011-02-03	1996-07-31	
S000002728	ORF	Verified	YDR320C	SWA2	AUX1|auxilin-like protein SWA2|BUD24	chromosome 4		4	1108101	1106095	C		2011-02-03	1996-07-31	Auxilin-like protein involved in vesicular transport; clathrin-binding protein required for uncoating of clathrin-coated vesicles; required for propagation of [URE3] prion variant
S000002728	CDS					YDR320C		4	1108101	1106095	C		2011-02-03	1996-07-31	
S000028783	ORF	Dubious	YHR165W-A			chromosome 8		8	436647	436958	W		2011-02-03	2003-07-29	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps ORF PRP8/YHR165C
S000028783	CDS					YHR165W-A		8	436647	436958	W		2011-02-03	2003-07-29	
S000002729	ORF	Verified	YDR321W	ASP1	asparaginase ASP1	chromosome 4	L000000129	4	1108702	1109847	W	190.0	2011-02-03	1996-07-31	Cytosolic L-asparaginase, involved in asparagine catabolism; catalyzes hydrolysis of L-asparagine to aspartic acid and ammonia; important enzyme for the treatment of acute lymphoblastic leukemia; has low glutaminase activity and dependence; synthesized constitutively
S000002729	CDS					YDR321W		4	1108702	1109847	W		2011-02-03	1996-07-31	
S000002730	ORF	Verified	YDR322W	MRPL35	mitochondrial 54S ribosomal protein YmL35|mL38|YmL35	chromosome 4	L000002694	4	1110589	1111692	W		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the large subunit; involved together with Mrp7p in assembly of cytochrome c oxidase
S000002730	CDS					YDR322W		4	1110589	1111692	W		2011-02-03	1996-07-31	
S000002737	ORF	Verified	YDR329C	PEX3	PAS3	chromosome 4	L000001339	4	1127595	1126270	C		2011-02-03	1996-07-31	Peroxisomal membrane protein (PMP); required for proper localization and stability of PMPs; anchors peroxisome retention factor Inp1p at the peroxisomal membrane; interacts with Pex19p
S000002737	CDS					YDR329C		4	1127595	1126270	C		2011-02-03	1996-07-31	
S000002731	ORF	Verified	YDR323C	PEP7	phosphatidylinositol-3-phosphate binding protein|VAC1|VPL21|VPS19|VPT19	chromosome 4	L000001377	4	1114027	1112480	C	192.0	2011-02-03	1996-07-31	Adaptor protein involved in vesicle-mediated vacuolar protein sorting; multivalent adaptor protein; facilitates vesicle-mediated vacuolar protein sorting by ensuring high-fidelity vesicle docking and fusion, which are essential for targeting of vesicles to the endosome; required for vacuole inheritance
S000002731	CDS					YDR323C		4	1114027	1112480	C		2011-02-03	1996-07-31	
S000002732	ORF	Verified	YDR324C	UTP4	small subunit rRNA maturation protein UTP4	chromosome 4		4	1116763	1114433	C		2011-02-03	1996-07-31	Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome
S000002732	CDS					YDR324C		4	1116763	1114433	C		2011-02-03	1996-07-31	
S000118392	ARS		ARS1426		ARSXIV-636	chromosome 14		14	635664	635904	W		2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000118392	ARS_consensus_sequence					ARS1426		14	635815	635831	W		2014-11-18	2014-11-18	
S000002733	ORF	Verified	YDR325W	YCG1	condensin subunit YCG1|TIE1|YCS5	chromosome 4	S000007469	4	1117126	1120233	W		2011-02-03	2002-12-17	Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation and chromatin binding by the complex; required for tRNA genes clustering at the nucleolus; required for replication slow zone breakage following Mec1p inactivation; transcription is cell cycle regulated, peaking in mitosis and declining in G1; protein is constitutively degraded by the proteasome; rate limiting for condensin recruitment to chromatin
S000002733	CDS					YDR325W		4	1117126	1120233	W		2011-02-03	2002-12-17	
S000002734	ORF	Verified	YDR326C	YSP2	LAM2|LTC4	chromosome 4		4	1124925	1120609	C		2011-02-03	1996-07-31	Sterol-binding protein located at plasma membrane-ER contact sites; role in retrograde transport of sterols from plasma membrane to ER, which is inhibited via phosphorylation by TORC2-dependent protein kinase Ypk1p; contains two StART-like domains that bind sterols and a GRAM domain; co-localizes to puncta in the cortical ER with Sip3p; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes
S000002734	CDS					YDR326C		4	1124925	1120609	C		2011-02-03	1996-07-31	
S000002735	ORF	Dubious	YDR327W			chromosome 4		4	1125302	1125628	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene SKP1
S000002735	CDS					YDR327W		4	1125302	1125628	W		2011-02-03	1996-07-31	
S000002736	ORF	Verified	YDR328C	SKP1	CBF3D|MGO1|SCF ubiquitin ligase subunit SKP1	chromosome 4	L000001910	4	1126018	1125434	C		2011-02-03	1996-07-31	Evolutionarily conserved kinetochore protein; part of multiple protein complexes, including the SCF ubiquitin ligase complex, the CBF3 complex that binds centromeric DNA, and the RAVE complex that regulates assembly of the V-ATPase; protein abundance increases in response to DNA replication stress
S000002736	CDS					YDR328C		4	1126018	1125434	C		2011-02-03	1996-07-31	
S000002738	ORF	Verified	YDR330W	UBX5	DNA protein crosslink repair co-factor UBX5	chromosome 4		4	1127872	1129374	W		2011-02-03	1996-07-31	UBX domain-containing protein that interacts with Cdc48p; ubiquitin regulatory X is also known as UBX
S000002738	CDS					YDR330W		4	1127872	1129374	W		2011-02-03	1996-07-31	
S000002745	ORF	Verified	YDR337W	MRPS28	mitochondrial 37S ribosomal protein MRPS28|uS15m	chromosome 4	L000001176	4	1146319	1147179	W		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the small subunit
S000002745	CDS					YDR337W		4	1146319	1147179	W		2011-02-03	1996-07-31	
S000002739	ORF	Verified	YDR331W	GPI8	GPI-anchor transamidase	chromosome 4	L000004086	4	1129588	1130823	W		2011-02-03	1996-07-31	Catalytic subunit of the ER membrane GPI transamidase complex; involved in adding glycosylphosphatidylinositol (GPI) anchors to newly synthesized proteins; luminally-oriented type I integral membrane glycoprotein of the ER; human PIGK protein is a functional homolog
S000002739	CDS					YDR331W		4	1129588	1130823	W		2011-02-03	1996-07-31	
S000002740	ORF	Verified	YDR332W	IRC3	double-stranded DNA-dependent ATPase	chromosome 4		4	1131001	1133070	W		2011-02-03	1996-07-31	Double-stranded DNA-dependent helicase of the DExH/D-box family; branch point-binding helicase that preferentially unwinds the nascent lagging strand with a 3' to 5' polarity at a replication fork; contains double-stranded DNA translocase activity; responsible for DNA branch migration; required for maintenance of the mitochondrial (mt) genome; localizes to the mitochondrial matrix; monomeric
S000002740	CDS					YDR332W		4	1131001	1133070	W		2011-02-03	1996-07-31	
S000002741	ORF	Verified	YDR333C	RQC1		chromosome 4		4	1135431	1133260	C		2011-02-03	1996-07-31	Component of the ribosome quality control complex (RQC); RQC (Rqc1p-Rkr1p-Rqc2p-Cdc48p-Npl4p-Ufd1p) is a ribosome-bound complex required for the degradation of polypeptides arising from stalled translation; required along with Rkr1p for recruitment of the Cdc48p-Npl4p-Ufd1p AAA ATPase complex to the RQC
S000002741	CDS					YDR333C		4	1135431	1133260	C		2011-02-03	1996-07-31	
S000002742	ORF	Verified	YDR334W	SWR1	chromatin-remodeling protein SWR1	chromosome 4	S000007447	4	1135932	1140476	W		2011-02-03	1996-07-31	Swi2/Snf2-related ATPase; catalytic subunit of SWR1 complex, which exchanges histone variant H2A.Z (Htz1p) for chromatin-bound histone H2A; N-terminus can deliver H2A.Z-H2B dimer to DNA-(H3-H4)2 tetrasome; relocalizes to cytosol in response to hypoxia; chronological aging factor, mediates lifespan extension by dietary restriction
S000002742	CDS					YDR334W		4	1135932	1140476	W		2011-02-03	1996-07-31	
S000002743	ORF	Verified	YDR335W	MSN5	KAP142|karyopherin MSN5|STE21	chromosome 4	L000002124|L000003212	4	1141168	1144842	W	196.0	2011-02-03	1996-07-31	Karyopherin; involved in nuclear import and export of proteins, including import of replication protein A and export of Far1p and transcription factors Swi5p, Swi6p, Msn2p, and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm; exportin-5 homolog
S000002743	CDS					YDR335W		4	1141168	1144842	W		2011-02-03	1996-07-31	
S000002744	ORF	Verified	YDR336W	MRX8	translation initiation/elongation factor MRX8	chromosome 4		4	1145092	1146036	W		2011-02-03	1996-07-31	Conserved mitochondrial YihA GTPase family member; required for efficient cellular respiration; localizes to mitochondrial inner membrane facing matrix side; associates with mitochondrial ribosome; required for de novo Cox1p synthesis at suboptimal temperatures; sumoylated under stress conditions
S000002744	CDS					YDR336W		4	1145092	1146036	W		2011-02-03	1996-07-31	
S000000589	ORF	Verified	YCL026C-A	FRM2	type II nitroreductase|YCLX08C	chromosome 3	L000004082	3	75285	74704	C		2000-09-13	2000-09-13	Type II nitroreductase, using NADH as reductant; mutants are defective in fatty acid mediated repression of genes involved in fatty acid biosynthesis indicative of a role in lipid signaling; involved in the oxidative stress response; transcription induction by cadmium and selenite indicates a possible role in the metal stress response; expression induced in cells treated with the mycotoxin patulin
S000000589	CDS					YCL026C-A		3	75285	74704	C		2000-09-13	2000-09-13	
S000002746	ORF	Verified	YDR338C			chromosome 4		4	1149466	1147379	C		2011-02-03	1996-07-31	Protein of unknown function; member of the multi-drug and toxin extrusion (MATE) family of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily
S000002746	CDS					YDR338C		4	1149466	1147379	C		2011-02-03	1996-07-31	
S000003240	ORF	Verified	YGR008C	STF2	ATPase-stabilizing factor family protein	chromosome 7	L000002127	7	508364	508110	C		2011-02-03	1996-07-31	Protein involved in resistance to desiccation stress; Stf2p exhibits antioxidant properties, and its overexpression prevents ROS accumulation and apoptosis; binds to F0 sector of mitochondrial F1F0 ATPase in vitro and may modulate the inhibitory action of Inh1p and Stf1p; protein abundance increases in response to DNA replication stress; STF2 has a paralog, TMA10, that arose from the whole genome duplication
S000003240	CDS					YGR008C		7	508364	508110	C		2011-02-03	1996-07-31	
S000003241	ORF	Verified	YGR009C	SEC9	HSS7	chromosome 7	L000001835	7	511002	509047	C		2011-02-03	1996-07-31	t-SNARE protein required for secretory vesicle-plasma membrane fusion; similar to but not functionally redundant with Spo20p; interacts non-exocyst bound Sec6p; SNAP-25 homolog
S000003241	CDS					YGR009C		7	511002	509047	C		2011-02-03	1996-07-31	
S000003242	ORF	Verified	YGR010W	NMA2	nicotinamide-nucleotide adenylyltransferase NMA2	chromosome 7		7	511545	512732	W		2011-02-03	1996-07-31	Nicotinic acid mononucleotide adenylyltransferase; catalyzes the transfer of the adenylyl moiety of ATP to nicotinamide mononucleotide to form NAD; involved in de novo and salvage synthesis of NAD(+); homolog of human NMNAT; NMA2 has a paralog, NMA1, that arose from the whole genome duplication
S000003242	CDS					YGR010W		7	511545	512732	W		2011-02-03	1996-07-31	
S000003243	ORF	Dubious	YGR011W			chromosome 7		7	512497	512823	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000003243	CDS					YGR011W		7	512497	512823	W		2011-02-03	1996-07-31	
S000003532	ORF	Dubious	YHR049C-A			chromosome 8		8	207530	207234	C		2011-02-03	2011-02-03	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000003532	CDS					YHR049C-A		8	207530	207234	C		2011-02-03	2011-02-03	
S000003244	ORF	Verified	YGR012W	MCY1	putative cysteine synthase|TCD3	chromosome 7		7	513159	514340	W		2011-02-03	1996-07-31	Putative cysteine synthase; localized to the mitochondrial outer membrane; interacts with TCD1 and TCD2, likely forming a complex
S000003244	CDS					YGR012W		7	513159	514340	W		2011-02-03	1996-07-31	
S000003245	ORF	Verified	YGR013W	SNU71		chromosome 7	L000004363	7	514554	516416	W		2011-02-03	1996-07-31	Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart
S000003245	CDS					YGR013W		7	514554	516416	W		2011-02-03	1996-07-31	
S000003246	ORF	Verified	YGR014W	MSB2		chromosome 7	L000001185	7	516943	520863	W	2.0	2011-02-03	1996-07-31	Mucin family member involved in various signaling pathways; functions as osmosensor in the Sho1p-mediated HOG pathway; functions in Cdc42p- and MAP kinase-dependent filamentous growth signaling pathway; processed into secreted and cell-associated forms by aspartyl protease Yps1p; potential Cdc28p substrate
S000003246	CDS					YGR014W		7	516943	520863	W		2011-02-03	1996-07-31	
S000003248	ORF	Verified	YGR016W			chromosome 7		7	522261	522833	W		2011-02-03	1996-07-31	Protein of unknown function
S000003248	CDS					YGR016W		7	522261	522833	W		2011-02-03	1996-07-31	
S000003249	ORF	Verified	YGR017W			chromosome 7		7	523787	524680	W		2011-02-03	1996-07-31	Pyridoxamine-phosphate oxidase-related protein (PNPO-RP); deletion causes significant increase in 4.5.6-NADH3
S000003249	CDS					YGR017W		7	523787	524680	W		2011-02-03	1996-07-31	
S000003250	ORF	Verified	YGR018C			chromosome 7		7	524694	524365	C		2011-02-03	1996-07-31	Protein of unknown function; mRNA identified as translated by ribosome profiling data; partially overlaps the uncharacterized ORF YGR017W
S000003250	CDS					YGR018C		7	524694	524365	C		2011-02-03	1996-07-31	
S000003251	ORF	Verified	YGR019W	UGA1	4-aminobutyrate transaminase	chromosome 7	L000002422	7	525229	526644	W		2011-02-03	1996-07-31	Gamma-aminobutyrate (GABA) transaminase; also known as 4-aminobutyrate aminotransferase; involved in the 4-aminobutyrate and glutamate degradation pathways; required for normal oxidative stress tolerance and nitrogen utilization; protein abundance increases in response to DNA replication stress
S000003251	CDS					YGR019W		7	525229	526644	W		2011-02-03	1996-07-31	
S000003252	ORF	Verified	YGR020C	VMA7	H(+)-transporting V1 sector ATPase subunit F	chromosome 7	L000002462	7	527329	526973	C		2011-02-03	1996-07-31	Subunit F of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits
S000003252	CDS					YGR020C		7	527329	526973	C		2011-02-03	1996-07-31	
S000003254	ORF	Dubious	YGR022C			chromosome 7		7	529586	529257	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF MTL1/YGR023W
S000003254	CDS					YGR022C		7	529586	529257	C		2011-02-03	1996-07-31	
S000000594	ORF	Uncharacterized	YCR001W			chromosome 3		3	115685	115999	W		2011-02-03	1997-01-28	Putative protein of unknown function; conserved among S. cerevisiae strains; YCR001W is not an essential gene
S000000594	CDS					YCR001W		3	115685	115999	W		2011-02-03	1997-01-28	
S000003255	ORF	Verified	YGR023W	MTL1		chromosome 7	L000004649	7	529264	530919	W		2011-02-03	1996-07-31	Transmembrane sensor of the cell wall integrity pathway (CWI); involved in cell integrity signaling and stress response during glucose starvation and oxidative stress; structurally and functionally similar to Mid2p; MTL1 has a paralog, MID2, that arose from the whole genome duplication
S000003255	CDS					YGR023W		7	529264	530919	W		2011-02-03	1996-07-31	
S000000574	ORF	Verified	YCL069W	VBA3	basic amino acid transporter	chromosome 3		3	9706	11082	W		2000-09-13	1997-01-28	Permease of basic amino acids in the vacuolar membrane; VBA3 has a paralog, VBA5, that arose from a segmental duplication
S000000574	CDS					YCL069W		3	9706	11082	W		2000-09-13	1997-01-28	
S000003533	ORF	Uncharacterized	YHR139C-A			chromosome 8		8	380419	380108	C		2011-02-03	1996-07-31	Putative protein of unknown function; conserved across S. cerevisiae strains
S000003533	CDS					YHR139C-A		8	380419	380108	C		2011-02-03	1996-07-31	
S000000575	ORF	Verified	YCL073C	GEX1	glutathione exchanger	chromosome 3		3	8326	6479	C		2000-09-13	2000-09-13	Proton:glutathione antiporter; localized to the vacuolar and plasma membranes; imports glutathione from the vacuole and exports it through the plasma membrane; has a role in resistance to oxidative stress and modulation of the PKA pathway; GEX1 has a paralog, GEX2, that arose from a segmental duplication
S000000575	CDS					YCL073C		3	8326	6479	C		2000-09-13	2000-09-13	
S000000579	pseudogene		YCL074W			chromosome 3		3	2824	3750	W		2000-09-13	2000-09-13	Pseudogene: encodes fragment of Ty Pol protein
S000000579	CDS					YCL074W		3	2824	3750	W		2000-09-13	2000-09-13	
S000000580	pseudogene		YCL075W			chromosome 3		3	2126	2566	W		2000-09-13	1997-01-28	Pseudogene: encodes fragment of Ty Pol protein
S000000580	CDS					YCL075W		3	2126	2566	W		2000-09-13	1997-01-28	
S000000581	ORF	Dubious	YCL076W			chromosome 3		3	1392	2135	W		2000-09-13	2000-09-13	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000000581	CDS					YCL076W		3	1392	2135	W		2000-09-13	2000-09-13	
S000000595	ORF	Verified	YCR002C	CDC10	septin CDC10	chromosome 3	L000000250	3	118348	117380	C	-0.75	2011-02-03	1997-01-28	Component of the septin ring, required for cytokinesis; septins are GTP-binding proteins that assemble into rod-like hetero-oligomers that can associate to form filaments; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells; N-terminus interacts with phosphatidylinositol-4,5-bisphosphate; protein abundance increases under DNA damage stress
S000000595	CDS					YCR002C		3	118348	117380	C		2011-02-03	1997-01-28	
