rank,protein,driver_score
830,YFR046C,0.5706336966399989
831,YGL035C,0.5705894818020684
832,YOR099W,0.5705068893940403
833,YDR387C,0.5704801780921395
834,YBR208C,0.5704231058867063
835,YOR025W,0.5703505584272583
836,YDR541C,0.5703206784111348
837,YPR161C,0.5702632790063226
838,YER130C,0.5702470349882399
839,YML058W,0.5702021870745803
840,YMR290C,0.5701452480278432
841,YLR251W,0.5701163104402246
842,YFR013W,0.5700570356620822
843,YJL013C,0.5700470239815834
844,YNL177C,0.5699892556596107
845,YOL038W,0.5699616845642359
846,YDR137W,0.569914286547086
847,YOL144W,0.5698748743230397
848,YER100W,0.569820686130119
849,YJR134C,0.56978198260759
850,YOR010C,0.5697164968697479
851,YHR107C,0.5696723408403466
852,YDR174W,0.5696371829135206
853,YNL077W,0.5696129598050723
854,YKL004W,0.5695172505193059
855,YDL065C,0.5694720733311478
856,YGL216W,0.5694367170421715
857,YDL063C,0.5693911453938562
858,YFL021W,0.5693591645291323
859,YDR031W,0.5692720428383886
860,YKR086W,0.5692200034812525
861,YMR105C,0.5691688687285763
862,YJL095W,0.5691135048113365
863,YGL116W,0.569044004607789
864,YNR052C,0.569031365880657
865,YPR074C,0.5689616542757098
866,YLR283W,0.5689524368149343
867,YFR007W,0.568894160565157
868,YDR333C,0.5688139807756742
869,YML051W,0.5687760596697408
870,YIL030C,0.5687173419317998
871,YML003W,0.5686664151422532
872,YNL006W,0.5686159003852568
873,YEL029C,0.5685680889047995
874,YDL192W,0.5684994579701026
875,YKL113C,0.5684968310489511
876,YBL008W,0.5684544337420933
877,YJR122W,0.5683767234011429
878,YMR097C,0.5683287524905889
879,YIR029W,0.5682845416261414
880,YKL175W,0.5682429464517148
881,YGL120C,0.5681671628267507
882,YDR173C,0.5681640848044738
883,YGL170C,0.5681332847558007
884,YMR006C,0.5680940885256129
885,YGR122W,0.5680595125946736
886,YOR296W,0.568021964868824
887,YGL073W,0.5679667371730779
888,YLR295C,0.5679112996424208
889,YLR455W,0.5678630065990636
890,YNL002C,0.5678540552454704
891,YAR031W,0.5678005469720676
892,YOR188W,0.5677349636803618
893,YBR225W,0.5677108152095003
894,YPR178W,0.5676678059937574
895,YGL054C,0.5676359071126615
896,YCR026C,0.5676271446140344
897,YBR110W,0.567565506130563
898,YFR004W,0.567525525468769
899,YLR033W,0.5674458247387715
900,YPL050C,0.5674352143675068
901,YNL001W,0.5673721503678311
902,YER003C,0.5673541902526871
903,YJR033C,0.5672983691973755
904,YKR088C,0.5672658543465862
905,YBR025C,0.5672064082701568
906,YGR186W,0.5671664493614129
907,YIR024C,0.5671577562069837
908,YER106W,0.5670764840088953
909,YMR086W,0.5670506101227201
910,YLR177W,0.567002908226677
911,YKR076W,0.566930262378356
912,YMR014W,0.5668689786021069
913,YIR006C,0.5668075266266379
914,YPR105C,0.5667886234840842
915,YMR170C,0.5667342157131904
916,YJL163C,0.5667041659361981
917,YGR110W,0.5666367332221386
918,YGL103W,0.566610099768485
919,YOR346W,0.5665759148390118
920,YER081W,0.5665353128754017
921,YNL022C,0.5664663959000865
922,YHR038W,0.566394670428958
923,YNL136W,0.5663664168303767
924,YMR056C,0.5663386893065147
925,YJL197W,0.5662810983873617
926,YGR104C,0.5662664535382248
927,YGR149W,0.566214241561674
928,YPL157W,0.5661663431116812
929,YGR074W,0.566158139885402
930,YKL165C,0.5661498974874322
931,YHL030W,0.5661060998043993
932,YPL218W,0.566048118083282
933,YMR218C,0.566035401909773
934,YDR436W,0.5659871221814402
935,YNL263C,0.5659107637407839
936,YOL056W,0.5658828371178107
937,YDR389W,0.56583465570299
938,YOR265W,0.5657923900777875
939,YAL019W,0.5657676627776209
940,YDL104C,0.5656988016716941
941,YML072C,0.5656185085816681
942,YNL201C,0.5655882460430784
943,YLR249W,0.5655776171145674
944,YBR120C,0.565505334010784
945,YJR051W,0.5654540866106381
946,YKR037C,0.5654234701241152
947,YFR026C,0.5654001239805082
948,YIL116W,0.565320877177391
949,YPL230W,0.5652786428274578
950,YGR120C,0.5652696033184847
951,YDR351W,0.5651894706100845
952,YDL212W,0.5651440584189766
953,YOL114C,0.5651105066999732
954,YDR254W,0.5650753801956058
955,YCR023C,0.5650364405729239
956,YOL060C,0.5649783931721887
957,YMR055C,0.5649338668003584
958,YOR197W,0.5649275172576324
959,YIR025W,0.5648560976871402
960,YLR001C,0.5648449685728738
961,YOL023W,0.5647720437034763
962,YJL190C,0.5647573490109092
963,YML081W,0.5646937016598659
964,YPL190C,0.5646428644090368
965,YPR119W,0.5646179998749729
966,YPR024W,0.5645995864777581
967,YNR039C,0.564536216707346
968,YPL181W,0.5645283102454209
969,YIR008C,0.5644969873629133
970,YIR034C,0.5644657045741941
971,YKL107W,0.5643960900085033
972,YHR025W,0.5643840237960303
973,YMR134W,0.5642935777594016
974,YIL154C,0.5642431008627976
975,YLR152C,0.5642193931387587
976,YDL148C,0.5641991597284639
977,YAL016W,0.5641733649464094
